museum||place
http://dbpedia.org/resource/Museum_of_Antiquities||http://dbpedia.org/resource/England
http://dbpedia.org/resource/Museum_of_Antiquities||http://dbpedia.org/resource/Newcastle_upon_Tyne
http://dbpedia.org/resource/Museum_of_Antiquities_(Saskatoon)||http://dbpedia.org/resource/Saskatchewan
http://dbpedia.org/resource/Museum_of_Antiquities_(Saskatoon)||http://dbpedia.org/resource/Saskatoon
http://dbpedia.org/resource/Museum_of_Antiquities_(Saskatoon)||http://dbpedia.org/resource/University_of_Saskatchewan
http://dbpedia.org/resource/Museum_of_Antiquities_(Saskatoon)||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Museum_of_Apollonia||http://dbpedia.org/resource/Albania
http://dbpedia.org/resource/Museum_of_Apollonia||http://dbpedia.org/resource/Fier_County
http://dbpedia.org/resource/Museum_of_Applied_Arts_(Belgrade)||http://dbpedia.org/resource/Serbia
http://dbpedia.org/resource/Museum_of_Applied_Arts_(Belgrade)||http://dbpedia.org/resource/Belgrade
http://dbpedia.org/resource/Museum_of_Army_Flying||http://dbpedia.org/resource/England
http://dbpedia.org/resource/Museum_of_Army_Flying||http://dbpedia.org/resource/Hampshire
http://dbpedia.org/resource/Museum_of_Army_Flying||http://dbpedia.org/resource/Middle_Wallop
http://dbpedia.org/resource/Museum_of_Art_Fort_Lauderdale||http://dbpedia.org/resource/Fort_Lauderdale,_Florida
http://dbpedia.org/resource/Museum_of_Art_of_Puerto_Rico||http://dbpedia.org/resource/Santurce,_San_Juan,_Puerto_Rico
http://dbpedia.org/resource/Museum_of_Arts_and_Crafts,_Zagreb||http://dbpedia.org/resource/Croatia
http://dbpedia.org/resource/Museum_of_Arts_and_Crafts,_Zagreb||http://dbpedia.org/resource/Zagreb
http://dbpedia.org/resource/Museum_of_Arts_and_Design||http://dbpedia.org/resource/Manhattan
http://dbpedia.org/resource/Museum_of_Arts_and_Design||http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/Museum_of_Arts_and_Design||http://dbpedia.org/resource/2_Columbus_Circle
http://dbpedia.org/resource/Museum_of_Arts_and_Sciences_(Daytona_Beach)||http://dbpedia.org/resource/Daytona_Beach,_Florida
http://dbpedia.org/resource/Museum_of_Arts_and_Sciences_(Daytona_Beach)||http://dbpedia.org/resource/Florida
http://dbpedia.org/resource/Museum_of_Asian_Art||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Museum_of_Asian_Art||http://dbpedia.org/resource/Dahlem_(Berlin)
http://dbpedia.org/resource/Museum_of_Australian_Democracy_at_Eureka||http://dbpedia.org/resource/Ballarat
http://dbpedia.org/resource/Museum_of_Australian_Democracy_at_Eureka||http://dbpedia.org/resource/Victoria_(Australia)
http://dbpedia.org/resource/Museum_of_Australian_Democracy_at_Eureka||http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Museum_of_Aviation_(Belgrade)||http://dbpedia.org/resource/Serbia
http://dbpedia.org/resource/Museum_of_Aviation_(Belgrade)||http://dbpedia.org/resource/Belgrade
http://dbpedia.org/resource/Museum_of_Aviation_(Belgrade)||http://dbpedia.org/resource/Belgrade_Nikola_Tesla_Airport
http://dbpedia.org/resource/Museum_of_Aviation_(Belgrade)||http://dbpedia.org/resource/Sur%C4%8Din
http://dbpedia.org/resource/Museum_of_Aviation_(Warner_Robins)||http://dbpedia.org/resource/Robins_Air_Force_Base
http://dbpedia.org/resource/Museum_of_Avil%C3%A9s_Urban_History||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Museum_of_Avil%C3%A9s_Urban_History||http://dbpedia.org/resource/Asturias
http://dbpedia.org/resource/Museum_of_Avil%C3%A9s_Urban_History||http://dbpedia.org/resource/Avil%C3%A9s
http://dbpedia.org/resource/Museum_of_Bad_Art||http://dbpedia.org/resource/Brookline,_Massachusetts
http://dbpedia.org/resource/Museum_of_Bad_Art||http://dbpedia.org/resource/Somerville,_Massachusetts
http://dbpedia.org/resource/Museum_of_Bad_Art||http://dbpedia.org/resource/Massachusetts
http://dbpedia.org/resource/Museum_of_Banking_history_in_the_Sumy_oblast_and_the_History_of_Ukrainian_Money||http://dbpedia.org/resource/Ukraine
http://dbpedia.org/resource/Museum_of_Banking_history_in_the_Sumy_oblast_and_the_History_of_Ukrainian_Money||http://dbpedia.org/resource/Sumy
http://dbpedia.org/resource/Museum_of_Bath_at_Work||http://dbpedia.org/resource/Bath,_Somerset
http://dbpedia.org/resource/Museum_of_Bath_at_Work||http://dbpedia.org/resource/Somerset
http://dbpedia.org/resource/Museum_of_Broken_Relationships||http://dbpedia.org/resource/Croatia
http://dbpedia.org/resource/Museum_of_Broken_Relationships||http://dbpedia.org/resource/Zagreb
http://dbpedia.org/resource/Museum_of_C%C3%A1diz||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Museum_of_C%C3%A1diz||http://dbpedia.org/resource/C%C3%A1diz
http://dbpedia.org/resource/Museum_of_Children's_Art_in_Plaka||http://dbpedia.org/resource/Athens
http://dbpedia.org/resource/Museum_of_Children's_Art_in_Plaka||http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Museum_of_Children's_Art_in_Plaka||http://dbpedia.org/resource/Plaka
http://dbpedia.org/resource/Museum_of_Chincoteague_Island||http://dbpedia.org/resource/Virginia
http://dbpedia.org/resource/Museum_of_Chincoteague_Island||http://dbpedia.org/resource/Chincoteague,_Virginia
http://dbpedia.org/resource/Museum_of_Coastal_Carolina||http://dbpedia.org/resource/Ocean_Isle_Beach,_North_Carolina
http://dbpedia.org/resource/Museum_of_Comic_and_Cartoon_Art||http://dbpedia.org/resource/Broadway_(Manhattan)
http://dbpedia.org/resource/Museum_of_Comic_and_Cartoon_Art||http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/Museum_of_Communism,_Czech_Republic||http://dbpedia.org/resource/Czech_Republic
http://dbpedia.org/resource/Museum_of_Communism,_Czech_Republic||http://dbpedia.org/resource/Prague
http://dbpedia.org/resource/Museum_of_Contemporary_Art,_Chicago||http://dbpedia.org/resource/Chicago
http://dbpedia.org/resource/Museum_of_Contemporary_Art,_Chicago||http://dbpedia.org/resource/Illinois
http://dbpedia.org/resource/Museum_of_Contemporary_Art,_Chicago||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Museum_of_Contemporary_Art,_Chicago||http://dbpedia.org/resource/Chicago_Avenue
http://dbpedia.org/resource/Museum_of_Contemporary_Art,_Los_Angeles||http://dbpedia.org/resource/Los_Angeles
http://dbpedia.org/resource/Museum_of_Contemporary_Art,_North_Miami||http://dbpedia.org/resource/North_Miami,_Florida
http://dbpedia.org/resource/Museum_of_Contemporary_Art,_North_Miami||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Museum_of_Contemporary_Art,_Zagreb||http://dbpedia.org/resource/Croatia
http://dbpedia.org/resource/Museum_of_Contemporary_Art,_Zagreb||http://dbpedia.org/resource/Zagreb
http://dbpedia.org/resource/Museum_of_Contemporary_Art_(Belgrade)||http://dbpedia.org/resource/Belgrade
http://dbpedia.org/resource/Museum_of_Contemporary_Art_Cleveland||http://dbpedia.org/resource/Cleveland
http://dbpedia.org/resource/Museum_of_Contemporary_Art_Cleveland||http://dbpedia.org/resource/Ohio
http://dbpedia.org/resource/Museum_of_Contemporary_Art_Jacksonville||http://dbpedia.org/resource/Jacksonville,_Florida
http://dbpedia.org/resource/Museum_of_Contemporary_Art_Shanghai||http://dbpedia.org/resource/China
http://dbpedia.org/resource/Museum_of_Contemporary_Art_Shanghai||http://dbpedia.org/resource/Shanghai
http://dbpedia.org/resource/Museum_of_Contemporary_Art_Shanghai||http://dbpedia.org/resource/Nanjing_Road
http://dbpedia.org/resource/Museum_of_Contemporary_Art_Shanghai||http://dbpedia.org/resource/People's_Park_(Shanghai)
http://dbpedia.org/resource/Museum_of_Contemporary_Art_and_Design||http://dbpedia.org/resource/Costa_Rica
http://dbpedia.org/resource/Museum_of_Contemporary_Art_and_Design||http://dbpedia.org/resource/San_Jos%C3%A9,_Costa_Rica
http://dbpedia.org/resource/Museum_of_Contemporary_Art_in_Krak%C3%B3w||http://dbpedia.org/resource/Krak%C3%B3w
http://dbpedia.org/resource/Museum_of_Contemporary_Art_in_Krak%C3%B3w||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Museum_of_Contemporary_Art_of_Georgia||http://dbpedia.org/resource/Atlanta
http://dbpedia.org/resource/Museum_of_Contemporary_Art_of_Georgia||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Museum_of_Contemporary_Art_of_Rome||http://dbpedia.org/resource/Rome
http://dbpedia.org/resource/Museum_of_Contemporary_Canadian_Art||http://dbpedia.org/resource/Toronto
http://dbpedia.org/resource/Museum_of_Contemporary_Canadian_Art||http://dbpedia.org/resource/Queen_Street_West
http://dbpedia.org/resource/Museum_of_Contemporary_Craft||http://dbpedia.org/resource/Portland,_Oregon
http://dbpedia.org/resource/Museum_of_Contemporary_Craft||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Museum_of_Contemporary_Design_and_Applied_Arts||http://dbpedia.org/resource/Lausanne
http://dbpedia.org/resource/Museum_of_Contemporary_Design_and_Applied_Arts||http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/Museum_of_Contemporary_Photography||http://dbpedia.org/resource/Chicago
http://dbpedia.org/resource/Museum_of_Contemporary_Photography||http://dbpedia.org/resource/Illinois
http://dbpedia.org/resource/Museum_of_Contemporary_Photography||http://dbpedia.org/resource/Michigan_Avenue_(Chicago)
http://dbpedia.org/resource/Museum_of_Contemporary_Photography||http://dbpedia.org/resource/Near_South_Side,_Chicago
http://dbpedia.org/resource/Museum_of_Country_Life||http://dbpedia.org/resource/County_Mayo
http://dbpedia.org/resource/Museum_of_Country_Life||http://dbpedia.org/resource/Republic_of_Ireland
http://dbpedia.org/resource/Museum_of_Country_Life||http://dbpedia.org/resource/Castlebar
http://dbpedia.org/resource/Museum_of_Cretan_Ethnology||http://dbpedia.org/resource/Crete
http://dbpedia.org/resource/Museum_of_Cretan_Ethnology||http://dbpedia.org/resource/Voroi
http://dbpedia.org/resource/Museum_of_Croydon||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Museum_of_Croydon||http://dbpedia.org/resource/Croydon
http://dbpedia.org/resource/Museum_of_Cultures_(Lugano)||http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/Museum_of_Danish_America||http://dbpedia.org/resource/Elk_Horn,_Iowa
http://dbpedia.org/resource/Museum_of_Death||http://dbpedia.org/resource/California
http://dbpedia.org/resource/Museum_of_Death||http://dbpedia.org/resource/Hollywood
http://dbpedia.org/resource/Museum_of_Death||http://dbpedia.org/resource/Hollywood_Boulevard
http://dbpedia.org/resource/Museum_of_Design,_Z%C3%BCrich||http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/Museum_of_Design,_Z%C3%BCrich||http://dbpedia.org/resource/Z%C3%BCrich
http://dbpedia.org/resource/Museum_of_Design_Atlanta||http://dbpedia.org/resource/Atlanta
http://dbpedia.org/resource/Museum_of_Diplomatic_Corps||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Museum_of_Diplomatic_Corps||http://dbpedia.org/resource/Vologda
http://dbpedia.org/resource/Museum_of_Discovery_and_Science||http://dbpedia.org/resource/Fort_Lauderdale,_Florida
http://dbpedia.org/resource/Museum_of_Diving_(Warsaw)||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Museum_of_Diving_(Warsaw)||http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Museum_of_Domestic_Design_and_Architecture||http://dbpedia.org/resource/London
http://dbpedia.org/resource/Museum_of_Earth_History||http://dbpedia.org/resource/Dallas
http://dbpedia.org/resource/Museum_of_East_Anglian_Life||http://dbpedia.org/resource/England
http://dbpedia.org/resource/Museum_of_East_Anglian_Life||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Museum_of_East_Anglian_Life||http://dbpedia.org/resource/Stowmarket
http://dbpedia.org/resource/Museum_of_East_Anglian_Life||http://dbpedia.org/resource/Iliffe_Way
http://dbpedia.org/resource/Museum_of_East_Asian_Art,_Bath||http://dbpedia.org/resource/Bath,_Somerset
http://dbpedia.org/resource/Museum_of_East_Asian_Art,_Bath||http://dbpedia.org/resource/Somerset
http://dbpedia.org/resource/Museum_of_Ehime_History_and_Culture||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Museum_of_Ehime_History_and_Culture||http://dbpedia.org/resource/Ehime_Prefecture
http://dbpedia.org/resource/Museum_of_Ehime_History_and_Culture||http://dbpedia.org/resource/Seiyo,_Ehime
http://dbpedia.org/resource/Museum_of_English_Rural_Life||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Museum_of_English_Rural_Life||http://dbpedia.org/resource/Reading,_Berkshire
http://dbpedia.org/resource/Museum_of_English_Rural_Life||http://dbpedia.org/resource/Berkshire
http://dbpedia.org/resource/Museum_of_Ethnology,_Hamburg||http://dbpedia.org/resource/Hamburg
http://dbpedia.org/resource/Museum_of_European_and_Mediterranean_Civilisations||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Museum_of_European_and_Mediterranean_Civilisations||http://dbpedia.org/resource/Marseille
http://dbpedia.org/resource/Museum_of_Farnese_Garments||http://dbpedia.org/resource/Viterbo
http://dbpedia.org/resource/Museum_of_Farnese_Garments||http://dbpedia.org/resource/Gradoli
http://dbpedia.org/resource/Museum_of_Fine_Arts,_Boston||http://dbpedia.org/resource/Massachusetts
http://dbpedia.org/resource/Museum_of_Fine_Arts,_Boston||http://dbpedia.org/resource/Huntington_Avenue
http://dbpedia.org/resource/Museum_of_Fine_Arts,_Boston||http://dbpedia.org/resource/Boston
http://dbpedia.org/resource/Museum_of_Fine_Arts,_Gifu||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Museum_of_Fine_Arts,_Gifu||http://dbpedia.org/resource/Gifu_Prefecture
http://dbpedia.org/resource/Museum_of_Fine_Arts,_Gifu||http://dbpedia.org/resource/Gifu,_Gifu
http://dbpedia.org/resource/Museum_of_Fine_Arts,_Houston||http://dbpedia.org/resource/Houston
http://dbpedia.org/resource/Museum_of_Fine_Arts_Berne||http://dbpedia.org/resource/Switzerland
http://dbpedia.org/resource/Museum_of_Fine_Arts_Berne||http://dbpedia.org/resource/Bern
http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Asturias||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Asturias||http://dbpedia.org/resource/Asturias
http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Lyon||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Lyon||http://dbpedia.org/resource/Lyon
http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Lyon||http://dbpedia.org/resource/Place_des_Terreaux
http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Rennes||http://dbpedia.org/resource/Rennes
http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Rennes||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Museum_of_Flight||http://dbpedia.org/resource/Boeing_Field
http://dbpedia.org/resource/Museum_of_Flight||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Museum_of_Flight||http://dbpedia.org/resource/Seattle
http://dbpedia.org/resource/Museum_of_Flight||http://dbpedia.org/resource/Washington_(state)
http://dbpedia.org/resource/Museum_of_Florida_History||http://dbpedia.org/resource/Florida
http://dbpedia.org/resource/Museum_of_Glass||http://dbpedia.org/resource/Tacoma,_Washington
http://dbpedia.org/resource/Museum_of_Glass||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Museum_of_Glass||http://dbpedia.org/resource/Washington_(state)
http://dbpedia.org/resource/Museum_of_Greek_Folk_Art||http://dbpedia.org/resource/Athens
http://dbpedia.org/resource/Museum_of_Greek_Folk_Art||http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Museum_of_Greek_Folk_Art||http://dbpedia.org/resource/Plaka
http://dbpedia.org/resource/Museum_of_Greek_Folk_Musical_Instruments||http://dbpedia.org/resource/Athens
http://dbpedia.org/resource/Museum_of_Greek_Folk_Musical_Instruments||http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Museum_of_Greek_Folk_Musical_Instruments||http://dbpedia.org/resource/Plaka
http://dbpedia.org/resource/Museum_of_Health_Care||http://dbpedia.org/resource/Kingston,_Ontario
http://dbpedia.org/resource/Museum_of_History_&_Industry_(MOHAI)||http://dbpedia.org/resource/South_Lake_Union,_Seattle
http://dbpedia.org/resource/Museum_of_Human_Evolution||http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Museum_of_Human_Evolution||http://dbpedia.org/resource/Burgos
http://dbpedia.org/resource/Museum_of_Hungarian_Aviation||http://dbpedia.org/resource/Hungary
http://dbpedia.org/resource/Museum_of_Hungarian_Aviation||http://dbpedia.org/resource/Szolnok
http://dbpedia.org/resource/Museum_of_Independence||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Museum_of_Independence||http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Museum_of_Indian_Arts_and_Culture||http://dbpedia.org/resource/New_Mexico
http://dbpedia.org/resource/Museum_of_Indian_Arts_and_Culture||http://dbpedia.org/resource/Santa_Fe,_New_Mexico
http://dbpedia.org/resource/Museum_of_Indian_Culture||http://dbpedia.org/resource/Pennsylvania
http://dbpedia.org/resource/Museum_of_Indian_Culture||http://dbpedia.org/resource/Allentown,_Pennsylvania
http://dbpedia.org/resource/Museum_of_Industry_(Pensacola,_Florida)||http://dbpedia.org/resource/Pensacola,_Florida
http://dbpedia.org/resource/Museum_of_Innovation_and_Science||http://dbpedia.org/resource/Schenectady,_New_York
http://dbpedia.org/resource/Museum_of_Innovation_and_Science||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Museum_of_Inuit_Art||http://dbpedia.org/resource/Ontario
http://dbpedia.org/resource/Museum_of_Inuit_Art||http://dbpedia.org/resource/Toronto
http://dbpedia.org/resource/Museum_of_Inuit_Art||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Museum_of_Islamic_Art,_Cairo||http://dbpedia.org/resource/Cairo
http://dbpedia.org/resource/Museum_of_Islamic_Art,_Doha||http://dbpedia.org/resource/Qatar
http://dbpedia.org/resource/Museum_of_Islamic_Art,_Doha||http://dbpedia.org/resource/Doha
http://dbpedia.org/resource/Museum_of_Ivo_Andri%C4%87||http://dbpedia.org/resource/Serbia
http://dbpedia.org/resource/Museum_of_Ivo_Andri%C4%87||http://dbpedia.org/resource/Belgrade
http://dbpedia.org/resource/Museum_of_Jewish_Heritage||http://dbpedia.org/resource/Manhattan
http://dbpedia.org/resource/Museum_of_Jewish_Heritage||http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/Museum_of_John_Paul_II_Collection||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Museum_of_John_Paul_II_Collection||http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Museum_of_John_Paul_II_Collection||http://dbpedia.org/resource/Bank_Square,_Warsaw
http://dbpedia.org/resource/Museum_of_John_Paul_II_and_Primate_Wyszy%C5%84ski||http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Museum_of_John_Paul_II_and_Primate_Wyszy%C5%84ski||http://dbpedia.org/resource/Wilan%C3%B3w
http://dbpedia.org/resource/Museum_of_King_Jan_III's_Palace_at_Wilan%C3%B3w||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Museum_of_King_Jan_III's_Palace_at_Wilan%C3%B3w||http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Museum_of_Korean_Culture||http://dbpedia.org/resource/South_Korea
http://dbpedia.org/resource/Museum_of_Korean_Culture||http://dbpedia.org/resource/Incheon
http://dbpedia.org/resource/Museum_of_Korean_Culture||http://dbpedia.org/resource/Incheon_International_Airport
http://dbpedia.org/resource/Museum_of_Lancashire||http://dbpedia.org/resource/Preston,_Lancashire
http://dbpedia.org/resource/Museum_of_Latin_American_Art||http://dbpedia.org/resource/Long_Beach,_California
http://dbpedia.org/resource/Museum_of_Latin_American_Art||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Museum_of_Lebanese_Prehistory||http://dbpedia.org/resource/Lebanon
http://dbpedia.org/resource/Museum_of_Lebanese_Prehistory||http://dbpedia.org/resource/Beirut
http://dbpedia.org/resource/Museum_of_Libya||http://dbpedia.org/resource/Libya
http://dbpedia.org/resource/Museum_of_Libya||http://dbpedia.org/resource/Tripoli
http://dbpedia.org/resource/Museum_of_Life_and_Science||http://dbpedia.org/resource/North_Carolina
http://dbpedia.org/resource/Museum_of_Life_and_Science||http://dbpedia.org/resource/Durham,_North_Carolina
http://dbpedia.org/resource/Museum_of_Liverpool||http://dbpedia.org/resource/England
http://dbpedia.org/resource/Museum_of_Liverpool||http://dbpedia.org/resource/Liverpool
http://dbpedia.org/resource/Museum_of_Liverpool||http://dbpedia.org/resource/Pier_Head
http://dbpedia.org/resource/Museum_of_Local_History_(Milton,_Florida)||http://dbpedia.org/resource/Milton,_Florida
http://dbpedia.org/resource/Museum_of_Local_History_in_Ulcinj||http://dbpedia.org/resource/Montenegro
http://dbpedia.org/resource/Museum_of_Local_History_in_Ulcinj||http://dbpedia.org/resource/Ulcinj
http://dbpedia.org/resource/Museum_of_Local_History_in_Ulcinj||http://dbpedia.org/resource/Kalaja
http://dbpedia.org/resource/Museum_of_London||http://dbpedia.org/resource/London
http://dbpedia.org/resource/Museum_of_London||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Museum_of_London_Docklands||http://dbpedia.org/resource/West_India_Docks
http://dbpedia.org/resource/Museum_of_London_Docklands||http://dbpedia.org/resource/E_postcode_area
http://dbpedia.org/resource/Museum_of_Macedonia||http://dbpedia.org/resource/Republic_of_Macedonia
http://dbpedia.org/resource/Museum_of_Macedonia||http://dbpedia.org/resource/Old_Bazaar,_Skopje
http://dbpedia.org/resource/Museum_of_Mathematics||http://dbpedia.org/resource/Manhattan
http://dbpedia.org/resource/Museum_of_Mathematics||http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/Museum_of_Military_History,_Vienna||http://dbpedia.org/resource/Vienna
http://dbpedia.org/resource/Museum_of_Military_History,_Vienna||http://dbpedia.org/resource/Austria
http://dbpedia.org/resource/Museum_of_Modern_Art||http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/Museum_of_Modern_Art||http://dbpedia.org/resource/53rd_Street_(Manhattan)
http://dbpedia.org/resource/Museum_of_Modern_Art||http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/Museum_of_Modern_Art,_Antwerp||http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/Museum_of_Modern_Art,_Warsaw||http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Museum_of_Motherhood||http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/Museum_of_Motherhood||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Museum_of_Musical_Instruments,_C%C3%A9ret||http://dbpedia.org/resource/C%C3%A9ret
http://dbpedia.org/resource/Museum_of_Musical_Instruments,_C%C3%A9ret||http://dbpedia.org/resource/France
http://dbpedia.org/resource/Museum_of_Musical_Instruments_(Milan)||http://dbpedia.org/resource/Milan
http://dbpedia.org/resource/Museum_of_National_Awakening||http://dbpedia.org/resource/Indonesia
http://dbpedia.org/resource/Museum_of_Natural_History_(Belgrade)||http://dbpedia.org/resource/Serbia
http://dbpedia.org/resource/Museum_of_Natural_History_(Belgrade)||http://dbpedia.org/resource/Belgrade
http://dbpedia.org/resource/Museum_of_Natural_History_(Belgrade)||http://dbpedia.org/resource/Belgrade_Fortress
http://dbpedia.org/resource/Museum_of_Neon_Art||http://dbpedia.org/resource/Glendale,_California
http://dbpedia.org/resource/Museum_of_New_Zealand_Te_Papa_Tongarewa||http://dbpedia.org/resource/Wellington
http://dbpedia.org/resource/Museum_of_New_Zealand_Te_Papa_Tongarewa||http://dbpedia.org/resource/New_Zealand
http://dbpedia.org/resource/Museum_of_Northern_History||http://dbpedia.org/resource/Ontario
http://dbpedia.org/resource/Museum_of_Northern_History||http://dbpedia.org/resource/Kirkland_Lake
http://dbpedia.org/resource/Museum_of_Northern_History||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Museum_of_Old_and_New_Art||http://dbpedia.org/resource/Hobart
http://dbpedia.org/resource/Museum_of_Old_and_New_Art||http://dbpedia.org/resource/Tasmania
http://dbpedia.org/resource/Museum_of_Omani_Heritage||http://dbpedia.org/resource/Muscat,_Oman
http://dbpedia.org/resource/Museum_of_Ontario_Archaeology||http://dbpedia.org/resource/London,_Ontario
http://dbpedia.org/resource/Museum_of_Ontario_Archaeology||http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Museum_of_Oriental_Art_(Turin)||http://dbpedia.org/resource/Turin
http://dbpedia.org/resource/Museum_of_Oriental_Art_(Turin)||http://dbpedia.org/resource/Palazzo_Mazzonis
http://dbpedia.org/resource/Museum_of_Oriental_Ceramics,_Osaka||http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Museum_of_Oriental_Ceramics,_Osaka||http://dbpedia.org/resource/Osaka
http://dbpedia.org/resource/Museum_of_Osteology||http://dbpedia.org/resource/Oklahoma_City
http://dbpedia.org/resource/Museum_of_Osteology||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Museum_of_Paleontology_Egidio_Feruglio||http://dbpedia.org/resource/Patagonia
http://dbpedia.org/resource/Museum_of_Paleontology_Egidio_Feruglio||http://dbpedia.org/resource/Trelew
http://dbpedia.org/resource/Museum_of_Papermaking_in_Duszniki-Zdr%C3%B3j||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Museum_of_Papermaking_in_Duszniki-Zdr%C3%B3j||http://dbpedia.org/resource/Duszniki-Zdr%C3%B3j
http://dbpedia.org/resource/Museum_of_Pavlos_and_Alexandra_Kanellopoulou||http://dbpedia.org/resource/Athens
http://dbpedia.org/resource/Museum_of_Pavlos_and_Alexandra_Kanellopoulou||http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Museum_of_Pavlos_and_Alexandra_Kanellopoulou||http://dbpedia.org/resource/Plaka
http://dbpedia.org/resource/Museum_of_Pawiak_Prison||http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Museum_of_Pawiak_Prison||http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Museum_of_Photography||http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Museum_of_Reading||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Museum_of_Reading||http://dbpedia.org/resource/Reading,_Berkshire
http://dbpedia.org/resource/Museum_of_Reading||http://dbpedia.org/resource/Berkshire
http://dbpedia.org/resource/Museum_of_Reconstruction||http://dbpedia.org/resource/Norway
http://dbpedia.org/resource/Museum_of_Reconstruction||http://dbpedia.org/resource/Hammerfest
http://dbpedia.org/resource/Museum_of_Russian_Submarine_Forces||http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Museum_of_Russian_Submarine_Forces||http://dbpedia.org/resource/Saint_Petersburg
http://dbpedia.org/resource/Museum_of_Sacred,_Magical_and_Medicinal_Plants||http://dbpedia.org/resource/Cusco
http://dbpedia.org/resource/Museum_of_Sacred,_Magical_and_Medicinal_Plants||http://dbpedia.org/resource/Peru
http://dbpedia.org/resource/Museum_of_Sarajevo||http://dbpedia.org/resource/Bosnia_and_Herzegovina
http://dbpedia.org/resource/Museum_of_Sarajevo||http://dbpedia.org/resource/Sarajevo
http://dbpedia.org/resource/Museum_of_Science_&_Industry_(Tampa)||http://dbpedia.org/resource/Tampa,_Florida
http://dbpedia.org/resource/Museum_of_Science_(Boston)||http://dbpedia.org/resource/Boston
