artwork||museum
http://dbpedia.org/resource/Bartolini_Salimbeni_Annunciation||http://dbpedia.org/resource/Santa_Trinita
http://dbpedia.org/resource/Basket_of_Bread||http://dbpedia.org/resource/Dal%C3%AD_Theatre_and_Museum
http://dbpedia.org/resource/Basket_of_Fruit_(Caravaggio)||http://dbpedia.org/resource/Biblioteca_Ambrosiana
http://dbpedia.org/resource/Bathers_at_Asni%C3%A8res||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Bathsheba_at_Her_Bath_(Rembrandt)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Bathsheba_at_her_Bath_(Veronese)||http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Lyon
http://dbpedia.org/resource/Batll%C3%B3_Majesty||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Battle_Between_Carnival_and_Lent||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Battle_of_Grunwald_(painting)||http://dbpedia.org/resource/National_Museum,_Warsaw
http://dbpedia.org/resource/Beach_in_Pourville||http://dbpedia.org/resource/National_Museum,_Pozna%C5%84
http://dbpedia.org/resource/Beasts_of_the_Sea||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Beata_Beatrix||http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/Beauty_Revealed||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Bedroom_in_Arles||http://dbpedia.org/resource/Van_Gogh_Museum
http://dbpedia.org/resource/Beethoven_Frieze||http://dbpedia.org/resource/Secession_Building,_Vienna
http://dbpedia.org/resource/Before_the_Race_(painting)||http://dbpedia.org/resource/Walters_Art_Museum
http://dbpedia.org/resource/Belisarius_Begging_for_Alms||http://dbpedia.org/resource/Palais_des_Beaux-Arts_de_Lille
http://dbpedia.org/resource/Bella_and_Hanna._The_Eldest_Daughters_of_M._L._Nathanson||http://dbpedia.org/resource/Statens_Museum_for_Kunst
http://dbpedia.org/resource/Belshazzar's_Feast_(Rembrandt)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Bench-Stone||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Bench_Around_the_Lake||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Benois_Madonna||http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Bentivoglio_Altarpiece||http://dbpedia.org/resource/Basilica_of_San_Giacomo_Maggiore
http://dbpedia.org/resource/Berlin_(sculpture)||http://dbpedia.org/resource/Tauentzienstra%C3%9Fe
http://dbpedia.org/resource/Big_Bamb%C3%BA||http://dbpedia.org/resource/Metropolitan_Museum_of_Art_Roof_Garden
http://dbpedia.org/resource/Big_Painting_No._6||http://dbpedia.org/resource/Kunstsammlung_Nordrhein-Westfalen
http://dbpedia.org/resource/Bird_and_Fish||http://dbpedia.org/resource/Froedtert_Malting_Company
http://dbpedia.org/resource/Birnbaum_(painting)||http://dbpedia.org/resource/Busch%E2%80%93Reisinger_Museum
http://dbpedia.org/resource/Birnbaum_(painting)||http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Birnbaum_(painting)||http://dbpedia.org/resource/Harvard_Art_Museums
http://dbpedia.org/resource/Black_Leaf_on_Green_Background||http://dbpedia.org/resource/Menil_Collection
http://dbpedia.org/resource/Black_Titan||http://dbpedia.org/resource/Indianapolis_Art_Center
http://dbpedia.org/resource/Black_on_Maroon||http://dbpedia.org/resource/Tate_Modern
http://dbpedia.org/resource/Blam_(Roy_Lichtenstein)||http://dbpedia.org/resource/Yale_University_Art_Gallery
http://dbpedia.org/resource/Blasting_St._Vincent's_Rock,_Clifton||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Blessed_Ludovica_Albertoni||http://dbpedia.org/resource/San_Francesco_a_Ripa
http://dbpedia.org/resource/Blind_Man's_Bluff_(Fragonard)||http://dbpedia.org/resource/Toledo_Museum_of_Art
http://dbpedia.org/resource/Blind_Man's_Bluff_(Goya)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Blossoming_Chestnut_Branches||http://dbpedia.org/resource/Foundation_E.G._B%C3%BChrle
http://dbpedia.org/resource/Blue_Horses||http://dbpedia.org/resource/Walker_Art_Center
http://dbpedia.org/resource/Blue_Nude_(Souvenir_de_Biskra)||http://dbpedia.org/resource/Baltimore_Museum_of_Art
http://dbpedia.org/resource/Blue_Nude_II||http://dbpedia.org/resource/Centre_Georges_Pompidou
http://dbpedia.org/resource/Blue_and_Green_Music||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Boating_on_the_River_Epte||http://dbpedia.org/resource/S%C3%A3o_Paulo
http://dbpedia.org/resource/Boating_on_the_River_Epte||http://dbpedia.org/resource/S%C3%A3o_Paulo_Museum_of_Art
http://dbpedia.org/resource/Boats_du_Rh%C3%B4ne||http://dbpedia.org/resource/Smithsonian_Institution
http://dbpedia.org/resource/Boats_du_Rh%C3%B4ne||http://dbpedia.org/resource/Thyssen-Bornemisza_Museum
http://dbpedia.org/resource/Boats_du_Rh%C3%B4ne||http://dbpedia.org/resource/Museum_Folkwang
http://dbpedia.org/resource/Bocca_Baciata||http://dbpedia.org/resource/Museum_of_Fine_Arts,_Boston
http://dbpedia.org/resource/Bonaparte,_First_Consul||http://dbpedia.org/resource/Curtius_Museum
http://dbpedia.org/resource/Bonaparte_Crossing_the_Alps||http://dbpedia.org/resource/St_James's_Palace
http://dbpedia.org/resource/Bonaparte_Visiting_the_Plague_Victims_of_Jaffa||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Bonaparte_at_the_Pont_d'Arcole||http://dbpedia.org/resource/Palace_of_Versailles
http://dbpedia.org/resource/Bords_de_la_Marne_(Gleizes)||http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Lyon
http://dbpedia.org/resource/Boreas_(Waterhouse_painting)||http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Borghese_Gladiator||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Bosham_Head||http://dbpedia.org/resource/The_Novium
http://dbpedia.org/resource/Bottle,_Glass,_Fork_(1912)||http://dbpedia.org/resource/Cleveland_Museum_of_Art
http://dbpedia.org/resource/Boulevard_des_Capucines_(Monet)||http://dbpedia.org/resource/Nelson-Atkins_Museum_of_Art
http://dbpedia.org/resource/Bourke_Street_(painting)||http://dbpedia.org/resource/National_Gallery_of_Australia
http://dbpedia.org/resource/Boy_Bitten_by_a_Lizard_(Caravaggio)||http://dbpedia.org/resource/Florence
http://dbpedia.org/resource/Boy_Bitten_by_a_Lizard_(Caravaggio)||http://dbpedia.org/resource/London
http://dbpedia.org/resource/Boy_Bitten_by_a_Lizard_(Caravaggio)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Boy_Bitten_by_a_Lizard_(Caravaggio)||http://dbpedia.org/resource/Fondazione_Roberto_Longhi
http://dbpedia.org/resource/Boy_Carrying_a_Sword||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Boy_Leading_a_Horse||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Boy_with_a_Basket_of_Fruit||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Brattata||http://dbpedia.org/resource/Tehran_Museum_of_Contemporary_Art
http://dbpedia.org/resource/Breaking_the_News_(painting)||http://dbpedia.org/resource/Art_Gallery_of_Western_Australia
http://dbpedia.org/resource/Breezing_Up_(A_Fair_Wind)||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Bremen_Town_Musicians_(sculpture)||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Brera_Madonna||http://dbpedia.org/resource/Pinacoteca_di_Brera
http://dbpedia.org/resource/Bridge_(sculpture)||http://dbpedia.org/resource/Hank_Aaron_State_Trail
http://dbpedia.org/resource/Brig_%22Mercury%22_Attacked_by_Two_Turkish_Ships||http://dbpedia.org/resource/Crimea
http://dbpedia.org/resource/Brig_%22Mercury%22_Attacked_by_Two_Turkish_Ships||http://dbpedia.org/resource/Feodosia
http://dbpedia.org/resource/Broadway_Boogie-Woogie||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Broek_in_Waterland_(painting)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Broken_Walrus_I||http://dbpedia.org/resource/Indiana_University_%E2%80%93_Purdue_University_Indianapolis
http://dbpedia.org/resource/Brushstroke||http://dbpedia.org/resource/Hirshhorn_Museum_and_Sculpture_Garden
http://dbpedia.org/resource/Brushstrokes_(sculpture)||http://dbpedia.org/resource/Portland_Art_Museum
http://dbpedia.org/resource/Brushstrokes_in_Flight||http://dbpedia.org/resource/Port_Columbus_International_Airport
http://dbpedia.org/resource/Bubbles_(painting)||http://dbpedia.org/resource/Lady_Lever_Art_Gallery
http://dbpedia.org/resource/Bull-Leaping_Fresco||http://dbpedia.org/resource/Heraklion_Archaeological_Museum
http://dbpedia.org/resource/Bund_Bull||http://dbpedia.org/resource/The_Bund
http://dbpedia.org/resource/Burnside_Fountain||http://dbpedia.org/resource/Worcester_City_Hall_and_Common
http://dbpedia.org/resource/Bust_of_Alessandro_Peretti_di_Montalto||http://dbpedia.org/resource/Kunsthalle_Hamburg
http://dbpedia.org/resource/Bust_of_Antonio_Barberini_(Bernini)||http://dbpedia.org/resource/Galleria_Nazionale_d'Arte_Antica
http://dbpedia.org/resource/Bust_of_Antonio_Cepparelli||http://dbpedia.org/resource/San_Giovanni_dei_Fiorentini
http://dbpedia.org/resource/Bust_of_Camilla_Barbadoni||http://dbpedia.org/resource/Statens_Museum_for_Kunst
http://dbpedia.org/resource/Bust_of_Cardinal_Escoubleau_de_Sourdis||http://dbpedia.org/resource/Mus%C3%A9e_d'Aquitaine
http://dbpedia.org/resource/Bust_of_Cardinal_Richilieu||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Bust_of_Carlo_Antonio_del_Pozzo||http://dbpedia.org/resource/National_Galleries_of_Scotland
http://dbpedia.org/resource/Bust_of_Cleopatra||http://dbpedia.org/resource/Royal_Ontario_Museum
http://dbpedia.org/resource/Bust_of_Costanza_Bonarelli||http://dbpedia.org/resource/Bargello
http://dbpedia.org/resource/Bust_of_Francesco_Barberini||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Bust_of_Francesco_I_d'Este||http://dbpedia.org/resource/Galleria_Estense
http://dbpedia.org/resource/Bust_of_Gabriele_Fonseca||http://dbpedia.org/resource/San_Lorenzo_in_Lucina
http://dbpedia.org/resource/Bust_of_Giovanni_Battista_Santoni||http://dbpedia.org/resource/Santa_Prassede
http://dbpedia.org/resource/Bust_of_Giovanni_Vigevano||http://dbpedia.org/resource/Santa_Maria_sopra_Minerva
http://dbpedia.org/resource/Bust_of_Louis_XIV_(Bernini)||http://dbpedia.org/resource/Palace_of_Versailles
http://dbpedia.org/resource/Bust_of_Monsignor_Pedro_de_Foix_Montoya||http://dbpedia.org/resource/Santa_Maria_in_Monserrato_degli_Spagnoli
http://dbpedia.org/resource/Bust_of_Pope_Gregory_XV||http://dbpedia.org/resource/Art_Gallery_of_Ontario
http://dbpedia.org/resource/Bust_of_Pope_Paul_V||http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Bust_of_Thomas_Baker||http://dbpedia.org/resource/Victoria_and_Albert_Museum
http://dbpedia.org/resource/Bust_portrait_of_Actor_Kataoka_Ichiz%C5%8D_I_(Goch%C5%8Dtei_Sadamasu_II)||http://dbpedia.org/resource/Royal_Ontario_Museum
http://dbpedia.org/resource/Butcher's_Shop_(Annibale_Carracci)||http://dbpedia.org/resource/Christ_Church_Picture_Gallery
http://dbpedia.org/resource/Butterflies_(Van_Gogh_series)||http://dbpedia.org/resource/Van_Gogh_Museum
http://dbpedia.org/resource/Cabaret_Scene||http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Cafe_Gurzuf_(painting)||http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Cafe_Terrace_at_Night||http://dbpedia.org/resource/Kr%C3%B6ller-M%C3%BCller_Museum
http://dbpedia.org/resource/Cala_Forn||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Calumny_of_Apelles_(Botticelli)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Calvin_Fletcher_(bust)||http://dbpedia.org/resource/Indiana_State_House
http://dbpedia.org/resource/Camouflage_Self-Portrait||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Campbell's_Soup_Cans||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Campbell's_Soup_Cans_II||http://dbpedia.org/resource/Museum_of_Contemporary_Art,_Chicago
http://dbpedia.org/resource/Cancelleria_Reliefs||http://dbpedia.org/resource/Vatican_Museums
http://dbpedia.org/resource/Canigiani_Holy_Family_(Raphael)||http://dbpedia.org/resource/Alte_Pinakothek
http://dbpedia.org/resource/Capitoline_Wolf||http://dbpedia.org/resource/Capitoline_Museums
http://dbpedia.org/resource/Captain_George_K._H._Coussmaker||http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Captain_Lord_George_Graham_in_his_Cabin||http://dbpedia.org/resource/National_Maritime_Museum
http://dbpedia.org/resource/Cardinal_and_Theological_Virtues_(Raphael)||http://dbpedia.org/resource/Vatican_Museums
http://dbpedia.org/resource/Cardsharps_(Caravaggio)||http://dbpedia.org/resource/Kimbell_Art_Museum
http://dbpedia.org/resource/Carnation,_Lily,_Lily,_Rose||http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/Caspar_David_Friedrich_in_his_Studio||http://dbpedia.org/resource/Alte_Nationalgalerie
http://dbpedia.org/resource/Castor_and_Pollux_(Prado)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Cattleya_Orchid_and_Three_Hummingbirds||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Cecco_del_Caravaggio||http://dbpedia.org/resource/Warsaw
http://dbpedia.org/resource/Cecco_del_Caravaggio||http://dbpedia.org/resource/National_Museum,_Warsaw
http://dbpedia.org/resource/Cellini_Salt_Cellar||http://dbpedia.org/resource/Vienna
http://dbpedia.org/resource/Cellini_Salt_Cellar||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Chair_Transformation_Number_20B||http://dbpedia.org/resource/National_Gallery_of_Art_Sculpture_Garden
http://dbpedia.org/resource/Chair_of_Saint_Peter||http://dbpedia.org/resource/St._Peter's_Basilica
http://dbpedia.org/resource/Chandos_portrait||http://dbpedia.org/resource/National_Portrait_Gallery,_London
http://dbpedia.org/resource/Charing_Cross_Bridge_series_(Monet)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Charity_with_Four_Children||http://dbpedia.org/resource/Vatican_Museums
http://dbpedia.org/resource/Charles_I_Insulted_by_Cromwell's_Soldiers||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Chatsworth_Head||http://dbpedia.org/resource/British_Museum
http://dbpedia.org/resource/Cheval_Rouge||http://dbpedia.org/resource/National_Gallery_of_Art_Sculpture_Garden
http://dbpedia.org/resource/Chicago_Picasso||http://dbpedia.org/resource/Richard_J._Daley_Center
http://dbpedia.org/resource/Chichester_Canal_(painting)||http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/Children's_Games_(Bruegel)||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Chimera_of_Arezzo||http://dbpedia.org/resource/National_Archaeological_Museum_(Florence)
http://dbpedia.org/resource/Chimney_(sculpture)||http://dbpedia.org/resource/Indiana_University_%E2%80%93_Purdue_University_Indianapolis
http://dbpedia.org/resource/Chinese_Souls||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Christ's_Entry_Into_Brussels_in_1889||http://dbpedia.org/resource/J._Paul_Getty_Museum
http://dbpedia.org/resource/Christ_Blessing_(Raphael)||http://dbpedia.org/resource/Pinacoteca_Tosio_Martinengo
http://dbpedia.org/resource/Christ_Carrying_the_Cross_(Titian)||http://dbpedia.org/resource/Scuola_Grande_di_San_Rocco
http://dbpedia.org/resource/Christ_Child_with_a_Walking_Frame||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Christ_Crucified_(Vel%C3%A1zquez)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Christ_Driving_the_Money_Changers_from_the_Temple_(El_Greco,_London)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Christ_Driving_the_Money_Changers_from_the_Temple_(El_Greco,_Minneapolis)||http://dbpedia.org/resource/Minneapolis_Institute_of_Arts
http://dbpedia.org/resource/Christ_Driving_the_Money_Changers_from_the_Temple_(El_Greco,_New_York)||http://dbpedia.org/resource/Frick_Collection
http://dbpedia.org/resource/Christ_Driving_the_Money_Changers_from_the_Temple_(El_Greco,_Washington)||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Christ_Falling_on_the_Way_to_Calvary_(Raphael)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Christ_Giving_the_Keys_to_St._Peter_(Rubens)||http://dbpedia.org/resource/Gem%C3%A4ldegalerie,_Berlin
http://dbpedia.org/resource/Christ_Washing_the_Disciples'_Feet_(Tintoretto)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Christ_Washing_the_Disciples'_Feet_(Tintoretto)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Christ_among_the_Doctors_(D%C3%BCrer)||http://dbpedia.org/resource/Thyssen-Bornemisza_Museum
http://dbpedia.org/resource/Christ_and_St._Thomas_(Verrocchio)||http://dbpedia.org/resource/Orsanmichele
http://dbpedia.org/resource/Christ_and_the_Woman_Taken_in_Adultery_(Bruegel)||http://dbpedia.org/resource/Courtauld_Gallery
http://dbpedia.org/resource/Christ_as_the_Suffering_Redeemer_(Mantegna)||http://dbpedia.org/resource/Statens_Museum_for_Kunst
http://dbpedia.org/resource/Christ_at_the_Column_(Antonello_da_Messina)||http://dbpedia.org/resource/Paris
http://dbpedia.org/resource/Christ_in_the_Desert||http://dbpedia.org/resource/Tretyakov_Gallery
http://dbpedia.org/resource/Christ_in_the_House_of_His_Parents||http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/Christ_in_the_House_of_Martha_and_Mary_(Vel%C3%A1zquez)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Christ_in_the_House_of_Martha_and_Mary_(Vermeer)||http://dbpedia.org/resource/Scottish_National_Gallery
http://dbpedia.org/resource/Christ_of_Saint_John_of_the_Cross||http://dbpedia.org/resource/Kelvingrove_Art_Gallery_and_Museum
http://dbpedia.org/resource/Christ_of_the_Lanterns||http://dbpedia.org/resource/Plaza_de_los_Capuchinos
http://dbpedia.org/resource/Christina's_World||http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Christmas_in_the_Brothel||http://dbpedia.org/resource/Munch_Museum
http://dbpedia.org/resource/Christopher_Columbus_(Vittori)||http://dbpedia.org/resource/Indiana_State_House
http://dbpedia.org/resource/Cimabue's_Celebrated_Madonna||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Ciphers_and_Constellations,_in_Love_with_a_Woman||http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Circe_Invidiosa||http://dbpedia.org/resource/Art_Gallery_of_South_Australia
http://dbpedia.org/resource/Circe_Offering_the_Cup_to_Ulysses||http://dbpedia.org/resource/Gallery_Oldham
http://dbpedia.org/resource/Circle_(sculpture)||http://dbpedia.org/resource/Indianapolis_Art_Center
http://dbpedia.org/resource/Circumcision_of_Jesus_(Parmigianino)||http://dbpedia.org/resource/Detroit_Institute_of_Arts
http://dbpedia.org/resource/Cirque_Calder||http://dbpedia.org/resource/Whitney_Museum_of_American_Art
http://dbpedia.org/resource/City_Yard||http://dbpedia.org/resource/Wisconsin_Center
http://dbpedia.org/resource/Cleopatra_Testing_Poisons_on_Condemned_Prisoners||http://dbpedia.org/resource/Royal_Museum_of_Fine_Arts_Antwerp
http://dbpedia.org/resource/Cliff_Rock--Appledore||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Cloud_Gate||http://dbpedia.org/resource/Millennium_Park
http://dbpedia.org/resource/Coalbrookdale_by_Night||http://dbpedia.org/resource/Science_Museum,_London
http://dbpedia.org/resource/Collins_St.,_5_pm||http://dbpedia.org/resource/National_Gallery_of_Victoria
http://dbpedia.org/resource/Colonel_Acland_and_Lord_Sydney:_The_Archers||http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/Colonel_Guy_Johnson_and_Karonghyontye_(Captain_David_Hill)||http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Colonel_Mordaunt's_Cock_Match||http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/Colonel_Richard_Owen_(bust)||http://dbpedia.org/resource/Indiana_State_House
http://dbpedia.org/resource/Colonna_Madonna||http://dbpedia.org/resource/Gem%C3%A4ldegalerie,_Berlin
http://dbpedia.org/resource/Colossus_of_Constantine||http://dbpedia.org/resource/Capitoline_Museums
http://dbpedia.org/resource/Combat_of_Love_and_Chastity||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Coming_South||http://dbpedia.org/resource/National_Gallery_of_Victoria
http://dbpedia.org/resource/Communion_of_the_Apostles_(Signorelli)||http://dbpedia.org/resource/Cortona
http://dbpedia.org/resource/Communion_of_the_Apostles_(Signorelli)||http://dbpedia.org/resource/Diocesan_Museum_(Cortona)
http://dbpedia.org/resource/Compound_Junior||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Concert_in_the_Egg||http://dbpedia.org/resource/Palais_des_Beaux-Arts_de_Lille
http://dbpedia.org/resource/Conestabile_Madonna||http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Confidant_from_the_Batll%C3%B3_House||http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Confluence_(sculpture)||http://dbpedia.org/resource/Indianapolis_Art_Center
http://dbpedia.org/resource/Congress_Voting_Independence||http://dbpedia.org/resource/Independence_Hall
http://dbpedia.org/resource/Consequences_of_War||http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Constellations_(Mir%C3%B3)||http://dbpedia.org/resource/Fundaci%C3%B3_Joan_Mir%C3%B3
http://dbpedia.org/resource/Constitution_of_May_3,_1791_(painting)||http://dbpedia.org/resource/Royal_Castle,_Warsaw
http://dbpedia.org/resource/Consulting_the_Oracle||http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/Continuum_(sculpture)||http://dbpedia.org/resource/National_Air_and_Space_Museum
http://dbpedia.org/resource/Convent_Thoughts||http://dbpedia.org/resource/Ashmolean_Museum
http://dbpedia.org/resource/Convergence_(painting)||http://dbpedia.org/resource/Albright%E2%80%93Knox_Art_Gallery
http://dbpedia.org/resource/Conversations_with_Magic_Stones,_Figure_Three||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Conversations_with_Magic_Stones_(Magic_Stone_Three)||http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Conversion_of_Paul_(Bruegel)||http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Conversion_on_the_Way_to_Damascus||http://dbpedia.org/resource/Rome
http://dbpedia.org/resource/Conversion_on_the_Way_to_Damascus||http://dbpedia.org/resource/Basilica_of_Santa_Maria_del_Popolo
http://dbpedia.org/resource/Copies_by_Vincent_van_Gogh||http://dbpedia.org/resource/Mus%C3%A9e_d'Orsay
http://dbpedia.org/resource/Cornflowers_(painting)||http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Coronation_of_the_Virgin_(Filippo_Lippi)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Coronation_of_the_Virgin_(Fra_Angelico,_Louvre)||http://dbpedia.org/resource/The_Louvre
http://dbpedia.org/resource/Coronation_of_the_Virgin_(Fra_Angelico,_Uffizi)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Coronation_of_the_Virgin_(Lorenzo_Monaco)||http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Coronation_of_the_Virgin_(Vel%C3%A1zquez)||http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Corpus_(Bernini)||http://dbpedia.org/resource/Art_Gallery_of_Ontario
http://dbpedia.org/resource/Coucher_de_soleil_no._1||http://dbpedia.org/resource/Kr%C3%B6ller-M%C3%BCller_Museum
http://dbpedia.org/resource/Count_Lepic_and_His_Daughters||http://dbpedia.org/resource/Foundation_E.G._B%C3%BChrle
http://dbpedia.org/resource/Counter-Reformation||http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Counter-Reformation||http://dbpedia.org/resource/Gallerie_dell'Accademia
http://dbpedia.org/resource/Courre_Merlan_(Whiting_Chase)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Covered_jar_with_carp_design||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Cows_in_the_Meadow||http://dbpedia.org/resource/Jan_Hulsker
http://dbpedia.org/resource/Cows_in_the_Meadow||http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Cristo_Yacente_of_El_Pardo||http://dbpedia.org/resource/Capuchin_Friary,_Crest
http://dbpedia.org/resource/Cristo_de_La_Laguna||http://dbpedia.org/resource/Real_Santuario_del_Cristo_de_La_Laguna
http://dbpedia.org/resource/Cristo_della_Minerva||http://dbpedia.org/resource/Santa_Maria_sopra_Minerva
http://dbpedia.org/resource/Cromwell,_Protector_of_the_Vaudois||http://dbpedia.org/resource/Manchester_Art_Gallery
http://dbpedia.org/resource/Cromwell_on_his_Farm||http://dbpedia.org/resource/Lady_Lever_Art_Gallery
http://dbpedia.org/resource/Cross_of_the_Angels||http://dbpedia.org/resource/C%C3%A1mara_Santa
http://dbpedia.org/resource/Crossing_of_the_Red_Sea_(Bronzino)||http://dbpedia.org/resource/Palazzo_Vecchio
http://dbpedia.org/resource/Crouching_Boy||http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Crown_Fountain||http://dbpedia.org/resource/Millennium_Park
http://dbpedia.org/resource/Crucifix_(Michelangelo)||http://dbpedia.org/resource/Santo_Spirito,_Florence
http://dbpedia.org/resource/Crucifix_(N%C3%BA%C3%B1ez_Delgado)||http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Crucifixion_(Antonello_da_Messina)||http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/Crucifixion_(Antonello_da_Messina)||http://dbpedia.org/resource/Romania
http://dbpedia.org/resource/Crucifixion_(Antonello_da_Messina)||http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Crucifixion_(Antonello_da_Messina)||http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Crucifixion_(Antonello_da_Messina)||http://dbpedia.org/resource/Royal_Museum_of_Fine_Arts_Antwerp
http://dbpedia.org/resource/Crucifixion_(Antonello_da_Messina)||http://dbpedia.org/resource/Brukenthal_National_Museum
