author
http://dbpedia.org/resource/Hans-Heinrich_Voigt
http://dbpedia.org/resource/Hans-Joachim_Kanold
http://dbpedia.org/resource/Hans-Joachim_Nastold
http://dbpedia.org/resource/Hans-Josef_Klauck
http://dbpedia.org/resource/Hans-Martin_Pawlowski
http://dbpedia.org/resource/Hans-Peter_Kriegel
http://dbpedia.org/resource/Hans-Walter_Rix
http://dbpedia.org/resource/Hans-Werner_Bothe
http://dbpedia.org/resource/Hans-Werner_Wanzlick
http://dbpedia.org/resource/Hans-Wolfgang_Arndt
http://dbpedia.org/resource/Hans_A._Bachor
http://dbpedia.org/resource/Hans_Adolf_Krebs
http://dbpedia.org/resource/Hans_Adolph_Buchdahl
http://dbpedia.org/resource/Hans_Andersag
http://dbpedia.org/resource/Hans_Asperger
http://dbpedia.org/resource/Hans_Baruch
http://dbpedia.org/resource/Hans_Berger
http://dbpedia.org/resource/Hans_Bethe
http://dbpedia.org/resource/Hans_Bischoff
http://dbpedia.org/resource/Hans_Blohm
http://dbpedia.org/resource/Hans_Blom
http://dbpedia.org/resource/Hans_Bock_(chemist)
http://dbpedia.org/resource/Hans_Bruyninckx
http://dbpedia.org/resource/Hans_Carl_Friedrich_von_Mangoldt
http://dbpedia.org/resource/Hans_Chiari
http://dbpedia.org/resource/Hans_Christian_%C3%98rsted
http://dbpedia.org/resource/Hans_Christian_Gram
http://dbpedia.org/resource/Hans_Cloos
http://dbpedia.org/resource/Hans_Daniel_Johan_Wallengren
http://dbpedia.org/resource/Hans_Dieter_Betz
http://dbpedia.org/resource/Hans_Driesch
http://dbpedia.org/resource/Hans_Duistermaat
http://dbpedia.org/resource/Hans_Ernst_August_Buchner
http://dbpedia.org/resource/Hans_Eysenck
http://dbpedia.org/resource/Hans_Fichtner
http://dbpedia.org/resource/Hans_Fischer
http://dbpedia.org/resource/Hans_Frauenfelder
http://dbpedia.org/resource/Hans_Fruhstorfer
http://dbpedia.org/resource/Hans_G._Hornung
http://dbpedia.org/resource/Hans_Geiger
http://dbpedia.org/resource/Hans_Georg_Bock
http://dbpedia.org/resource/Hans_Georg_Dehmelt
http://dbpedia.org/resource/Hans_Georg_Feichtinger
http://dbpedia.org/resource/Hans_Georg_Stehlin
http://dbpedia.org/resource/Hans_Goldschmidt
http://dbpedia.org/resource/Hans_Grauert
http://dbpedia.org/resource/Hans_H%C3%BCbner
http://dbpedia.org/resource/Hans_Hahn_(mathematician)
http://dbpedia.org/resource/Hans_Heilbronn
http://dbpedia.org/resource/Hans_Heinrich_Euler
http://dbpedia.org/resource/Hans_Heinrich_Landolt
http://dbpedia.org/resource/Hans_Hellmann
http://dbpedia.org/resource/Hans_Horst_Meyer
http://dbpedia.org/resource/Hans_Hunziker
http://dbpedia.org/resource/Hans_Jenny_(pedologist)
http://dbpedia.org/resource/Hans_Joachim_Schellnhuber
http://dbpedia.org/resource/Hans_Konrad_Biesalski
http://dbpedia.org/resource/Hans_Kornberg
http://dbpedia.org/resource/Hans_Kosterlitz
http://dbpedia.org/resource/Hans_Kotzsch
http://dbpedia.org/resource/Hans_Kramers
http://dbpedia.org/resource/Hans_Kronberger_(physicist)
http://dbpedia.org/resource/Hans_Kuhn
http://dbpedia.org/resource/Hans_Leopold_Meyer
http://dbpedia.org/resource/Hans_Lewy
http://dbpedia.org/resource/Hans_Loewald
http://dbpedia.org/resource/Hans_Meerwein
http://dbpedia.org/resource/Hans_Meuer
http://dbpedia.org/resource/Hans_Peter_Luhn
http://dbpedia.org/resource/Hans_Pettersson
http://dbpedia.org/resource/Hans_Prizbram
http://dbpedia.org/resource/Hans_R%C3%A5dstr%C3%B6m
http://dbpedia.org/resource/Hans_Ramberg
http://dbpedia.org/resource/Hans_Rebel
http://dbpedia.org/resource/Hans_Reese
http://dbpedia.org/resource/Hans_Rosling
http://dbpedia.org/resource/Hans_Rothfels
http://dbpedia.org/resource/Hans_Rupe
http://dbpedia.org/resource/Hans_Samelson
http://dbpedia.org/resource/Hans_Schwerdtfeger
http://dbpedia.org/resource/Hans_Selye
http://dbpedia.org/resource/Hans_Sloane
http://dbpedia.org/resource/Hans_Spemann
http://dbpedia.org/resource/Hans_Stille
http://dbpedia.org/resource/Hans_Suess
http://dbpedia.org/resource/Hans_Thacher_Clarke
http://dbpedia.org/resource/Hans_Theodor_Bucherer
http://dbpedia.org/resource/Hans_Triebel
http://dbpedia.org/resource/Hans_Tropsch
http://dbpedia.org/resource/Hans_Tuppy
http://dbpedia.org/resource/Hans_Uszkoreit
http://dbpedia.org/resource/Hans_W._Liepmann
http://dbpedia.org/resource/Hans_Wynberg
http://dbpedia.org/resource/Hans_Zinsser
http://dbpedia.org/resource/Hans_van_Abeelen
http://dbpedia.org/resource/Hans_von_Euler-Chelpin
http://dbpedia.org/resource/Hans_von_Pechmann
http://dbpedia.org/resource/Hantaro_Nagaoka
http://dbpedia.org/resource/Hao_Wang_(academic)
http://dbpedia.org/resource/Har_Gobind_Khorana
http://dbpedia.org/resource/Hara_P._Misra
http://dbpedia.org/resource/Haraden_Pratt
http://dbpedia.org/resource/Harald_Burger
http://dbpedia.org/resource/Harald_Cram%C3%A9r
http://dbpedia.org/resource/Harald_Helfgott
http://dbpedia.org/resource/Harald_Prokop
http://dbpedia.org/resource/Harald_Sverdrup_(oceanographer)
http://dbpedia.org/resource/Harald_T._Friis
http://dbpedia.org/resource/Harald_W._Krenn
http://dbpedia.org/resource/Harald_zur_Hausen
http://dbpedia.org/resource/Haraldur_Sigurdsson
http://dbpedia.org/resource/Harish-Chandra
http://dbpedia.org/resource/Harlan_J._Brothers
http://dbpedia.org/resource/Harley_Flanders
http://dbpedia.org/resource/Harlow_Shapley
http://dbpedia.org/resource/Harm_de_Blij
http://dbpedia.org/resource/Harmon_Craig
http://dbpedia.org/resource/Harmon_Northrop_Morse
http://dbpedia.org/resource/Harold_A._Wilson_(physicist)
http://dbpedia.org/resource/Harold_Agnew
http://dbpedia.org/resource/Harold_Alden_Wheeler
http://dbpedia.org/resource/Harold_Baily_Dixon
http://dbpedia.org/resource/Harold_Beverage
http://dbpedia.org/resource/Harold_Bunger
http://dbpedia.org/resource/Harold_Chestnut
http://dbpedia.org/resource/Harold_Copp
