artwork,museum
http://dbpedia.org/resource/Coronation_of_the_Virgin_(Filippo_Lippi),http://dbpedia.org/resource/Uffizi
"http://dbpedia.org/resource/Coronation_of_the_Virgin_(Fra_Angelico,_Louvre)",http://dbpedia.org/resource/Louvre
"http://dbpedia.org/resource/Coronation_of_the_Virgin_(Fra_Angelico,_Uffizi)",http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Coronation_of_the_Virgin_(Lorenzo_Monaco),http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Coronation_of_the_Virgin_(Velázquez),http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Corpus_(Bernini),http://dbpedia.org/resource/Art_Gallery_of_Ontario
http://dbpedia.org/resource/Coucher_de_soleil_no._1,http://dbpedia.org/resource/Kröller-Müller_Museum
http://dbpedia.org/resource/Count_Lepic_and_His_Daughters,http://dbpedia.org/resource/Foundation_E.G._Bührle
http://dbpedia.org/resource/Counter-Reformation,http://dbpedia.org/resource/Gallerie_dell'Accademia
http://dbpedia.org/resource/Counter-Reformation,http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Courre_Merlan_(Whiting_Chase),http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Covered_jar_with_carp_design,http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Cows_in_the_Meadow,http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Crab_on_its_Back,http://dbpedia.org/resource/Van_Gogh_Museum
http://dbpedia.org/resource/Cristo_Yacente_of_El_Pardo,"http://dbpedia.org/resource/Capuchin_Friary,_Crest"
http://dbpedia.org/resource/Cristo_de_La_Laguna,http://dbpedia.org/resource/Real_Santuario_del_Cristo_de_La_Laguna
http://dbpedia.org/resource/Cristo_della_Minerva,http://dbpedia.org/resource/Santa_Maria_sopra_Minerva
"http://dbpedia.org/resource/Cromwell,_Protector_of_the_Vaudois",http://dbpedia.org/resource/Manchester_Art_Gallery
http://dbpedia.org/resource/Cromwell_on_his_Farm,http://dbpedia.org/resource/Lady_Lever_Art_Gallery
http://dbpedia.org/resource/Cross_of_the_Angels,http://dbpedia.org/resource/Cámara_Santa
http://dbpedia.org/resource/Crossing_of_the_Red_Sea_(Bronzino),http://dbpedia.org/resource/Palazzo_Vecchio
http://dbpedia.org/resource/Crouching_Boy,http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Crown_Fountain,http://dbpedia.org/resource/Millennium_Park
http://dbpedia.org/resource/Crucifix_(Michelangelo),"http://dbpedia.org/resource/Santo_Spirito,_Florence"
http://dbpedia.org/resource/Crucifix_(Núñez_Delgado),http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Crucifixion_(Antonello_da_Messina),http://dbpedia.org/resource/Brukenthal_National_Museum
http://dbpedia.org/resource/Crucifixion_(Antonello_da_Messina),http://dbpedia.org/resource/Royal_Museum_of_Fine_Arts_Antwerp
http://dbpedia.org/resource/Crucifixion_(Antonello_da_Messina),http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/Crucifixion_(Antonello_da_Messina),http://dbpedia.org/resource/Romania
http://dbpedia.org/resource/Crucifixion_(Antonello_da_Messina),http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Crucifixion_(Antonello_da_Messina),http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Crucifixion_(Bellini),http://dbpedia.org/resource/Museo_Correr
http://dbpedia.org/resource/Crucifixion_(Corpus_Hypercubus),http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Crucifixion_(Mantegna),http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Crucifixion_(Masaccio),http://dbpedia.org/resource/Naples
http://dbpedia.org/resource/Crucifixion_(Modena),http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Crucifixion_between_Sts._Jerome_and_Christopher,http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Crucifixion_of_St._Peter_(Caravaggio),http://dbpedia.org/resource/Basilica_of_Santa_Maria_del_Popolo
http://dbpedia.org/resource/Crucifixion_with_a_Donor_(Bosch),http://dbpedia.org/resource/Royal_Museums_of_Fine_Arts_of_Belgium
http://dbpedia.org/resource/Cubi_VII,http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Cubi_XI,http://dbpedia.org/resource/National_Gallery_of_Art_Sculpture_Garden
http://dbpedia.org/resource/Cubi_XII,http://dbpedia.org/resource/Hirshhorn_Museum_and_Sculpture_Garden
http://dbpedia.org/resource/Cubi_XXVI,http://dbpedia.org/resource/National_Gallery_of_Art_Sculpture_Garden
http://dbpedia.org/resource/Cupid_Making_His_Arch,http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/Cutting_the_Stone,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Cymon_and_Iphigenia_(painting),http://dbpedia.org/resource/Art_Gallery_of_New_South_Wales
http://dbpedia.org/resource/Cypress_Trees,http://dbpedia.org/resource/Tokyo_National_Museum
http://dbpedia.org/resource/Daisy_Bates_at_Ooldea,http://dbpedia.org/resource/National_Gallery_of_Australia
http://dbpedia.org/resource/Danaë_(Correggio),http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/Danaë_(Klimt_painting),http://dbpedia.org/resource/Galerie_Würthle
http://dbpedia.org/resource/Danaë_(Rembrandt_painting),http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Dance_(Matisse),http://dbpedia.org/resource/Hermitage_Museum
http://dbpedia.org/resource/Dance_(Matisse),http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Dance_at_Bougival,"http://dbpedia.org/resource/Museum_of_Fine_Arts,_Boston"
http://dbpedia.org/resource/Dance_in_the_City,http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/Dance_in_the_Country,http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/Dancer_in_a_café,http://dbpedia.org/resource/Albright–Knox_Art_Gallery
http://dbpedia.org/resource/Dancing_Fairies,http://dbpedia.org/resource/Nationalmuseum
http://dbpedia.org/resource/Dancing_Girl_(Mohenjo-daro),http://dbpedia.org/resource/National_Museum_of_Pakistan
http://dbpedia.org/resource/Dancing_Through_Life_(sculpture),http://dbpedia.org/resource/Milwaukee_Riverwalk
http://dbpedia.org/resource/Daniel_W._Voorhees_(bust),http://dbpedia.org/resource/Indiana_State_House
http://dbpedia.org/resource/Dante's_Dream,http://dbpedia.org/resource/Walker_Art_Gallery
http://dbpedia.org/resource/Daubigny's_Garden,http://dbpedia.org/resource/Kunstmuseum_Basel
http://dbpedia.org/resource/Daubigny's_Garden,http://dbpedia.org/resource/Hiroshima_Museum_of_Art
http://dbpedia.org/resource/David_(Bernini),http://dbpedia.org/resource/Galleria_Borghese
http://dbpedia.org/resource/David_(Michelangelo),http://dbpedia.org/resource/Galleria_dell'Accademia
http://dbpedia.org/resource/David_(Verrocchio),http://dbpedia.org/resource/Bargello
http://dbpedia.org/resource/David_Garrick_as_Richard_III,http://dbpedia.org/resource/Walker_Art_Gallery
http://dbpedia.org/resource/David_with_the_Head_of_Goliath,http://dbpedia.org/resource/Galleria_Borghese
"http://dbpedia.org/resource/David_with_the_Head_of_Goliath_(Caravaggio),_Vienna",http://dbpedia.org/resource/Vienna
"http://dbpedia.org/resource/David_with_the_Head_of_Goliath_(Caravaggio),_Vienna",http://dbpedia.org/resource/Kunsthistorisches_Museum
http://dbpedia.org/resource/David_with_the_Head_of_Goliath_(Massimo_Stanzione),http://dbpedia.org/resource/San_Diego_Museum_of_Art
http://dbpedia.org/resource/Davis_Square_statues,http://dbpedia.org/resource/Davis_(MBTA_station)
http://dbpedia.org/resource/Dawnsong,http://dbpedia.org/resource/Indianapolis_Art_Center
http://dbpedia.org/resource/Dead_Christ_Supported_by_Two_Angels,http://dbpedia.org/resource/Museo_Correr
http://dbpedia.org/resource/Death_and_Fire,http://dbpedia.org/resource/Zentrum_Paul_Klee
http://dbpedia.org/resource/Death_and_the_Miser,http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Death_and_the_Mother,http://dbpedia.org/resource/National_Gallery_of_Denmark
http://dbpedia.org/resource/Death_of_the_Virgin_(Caravaggio),http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Decemviri_Altarpiece,http://dbpedia.org/resource/Vatican_Museums
http://dbpedia.org/resource/Declaration_of_Independence_(Trumbull),http://dbpedia.org/resource/United_States_Capitol
http://dbpedia.org/resource/Deliverance_of_Saint_Peter,http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Delivery_of_the_Franciscan_Rule,http://dbpedia.org/resource/Museo_di_Capodimonte
http://dbpedia.org/resource/Delivery_of_the_Keys_(Perugino),http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Delta_Solar,http://dbpedia.org/resource/National_Air_and_Space_Museum
http://dbpedia.org/resource/Deposition_of_Christ_(Bronzino),http://dbpedia.org/resource/Musée_des_Beaux-Arts_et_d'archéologie_de_Besançon
http://dbpedia.org/resource/Deposition_of_Christ_(Fra_Angelico),"http://dbpedia.org/resource/San_Marco,_Florence"
http://dbpedia.org/resource/Derby_Exhibition_(1839),http://dbpedia.org/resource/Derby_Museum_and_Art_Gallery
http://dbpedia.org/resource/Descent_from_Mount_Sinai_(Sistine_Chapel),http://dbpedia.org/resource/Sistine_Chapel
http://dbpedia.org/resource/Desco_da_parto_(Masaccio),"http://dbpedia.org/resource/Gemäldegalerie,_Berlin"
http://dbpedia.org/resource/Desolation_(Llimona),http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Deux_Nus,http://dbpedia.org/resource/Gothenburg_Museum_of_Art
"http://dbpedia.org/resource/Deux_fillettes,_fond_jaune_et_rouge",http://dbpedia.org/resource/Barnes_Foundation
http://dbpedia.org/resource/Development_of_a_Bottle_in_Space,http://dbpedia.org/resource/Milan
http://dbpedia.org/resource/Development_of_a_Bottle_in_Space,http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/Development_of_a_Bottle_in_Space,http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Development_of_a_Bottle_in_Space,http://dbpedia.org/resource/Museo_del_Novecento
http://dbpedia.org/resource/Diana_(Saint-Gaudens),http://dbpedia.org/resource/Philadelphia_Museum_of_Art
http://dbpedia.org/resource/Diana_and_Actaeon_(Titian),http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Diana_and_Callisto,http://dbpedia.org/resource/London
http://dbpedia.org/resource/Diana_and_Endymion,http://dbpedia.org/resource/National_Museums_Liverpool
http://dbpedia.org/resource/Diana_and_Her_Companions,http://dbpedia.org/resource/Mauritshuis
http://dbpedia.org/resource/Diana_of_Gabii,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Die_Fahne_Hoch!_(Frank_Stella),http://dbpedia.org/resource/Whitney_Museum_of_American_Art
http://dbpedia.org/resource/Die_große_Nacht_im_Eimer,http://dbpedia.org/resource/Museum_Ludwig
http://dbpedia.org/resource/Dinos_of_the_Gorgon_Painter,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Dippy,http://dbpedia.org/resource/Carnegie_Museum_of_Natural_History
http://dbpedia.org/resource/Diptych_of_Boethius,"http://dbpedia.org/resource/San_Salvatore,_Brescia"
http://dbpedia.org/resource/Diptych_of_the_Lampadii,"http://dbpedia.org/resource/San_Salvatore,_Brescia"
http://dbpedia.org/resource/Discovery_of_America_(statue),http://dbpedia.org/resource/United_States_Capitol
http://dbpedia.org/resource/Disputation_of_the_Holy_Sacrament,http://dbpedia.org/resource/Apostolic_Palace
http://dbpedia.org/resource/Divisionism,http://dbpedia.org/resource/Kröller-Müller_Museum
http://dbpedia.org/resource/Divisionism,http://dbpedia.org/resource/Van_Gogh_Museum
http://dbpedia.org/resource/Divisionism,http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Divisionism,http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Doctor_Gachet's_Garden_in_Auvers,http://dbpedia.org/resource/Musée_d'Orsay
http://dbpedia.org/resource/Don_Quixote_(Teno),http://dbpedia.org/resource/John_F._Kennedy_Center_for_the_Performing_Arts
http://dbpedia.org/resource/Doni_Tondo,http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Dorothy_(Chase),http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Double_Herm_of_Socrates_and_Seneca,http://dbpedia.org/resource/Pergamon_Museum
http://dbpedia.org/resource/Double_Up_(sculpture),http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Dovedale_by_Moonlight,http://dbpedia.org/resource/Allen_Memorial_Art_Museum
http://dbpedia.org/resource/Down_on_His_Luck,http://dbpedia.org/resource/Art_Gallery_of_Western_Australia
http://dbpedia.org/resource/Drawbridge_in_Nieuw-Amsterdam,http://dbpedia.org/resource/Groninger_Museum
http://dbpedia.org/resource/Dream_(sculpture),"http://dbpedia.org/resource/Sutton,_St_Helens"
http://dbpedia.org/resource/Dream_Caused_by_the_Flight_of_a_Bee_Around_a_Pomegranate_a_Second_Before_Awakening,http://dbpedia.org/resource/Thyssen-Bornemisza_Museum
http://dbpedia.org/resource/Dresden_Altarpiece,http://dbpedia.org/resource/Gemäldegalerie_Alte_Meister
http://dbpedia.org/resource/Dressing_for_the_Carnival,http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Drowning_Girl,http://dbpedia.org/resource/Museum_of_Modern_Art
http://dbpedia.org/resource/Drunkenness_of_Noah_(Bellini),http://dbpedia.org/resource/Musée_des_Beaux-Arts_et_d'archéologie_de_Besançon
http://dbpedia.org/resource/Dull_Gret,http://dbpedia.org/resource/Museum_Mayer_van_den_Bergh
http://dbpedia.org/resource/Dynamism_of_a_Cyclist,http://dbpedia.org/resource/Peggy_Guggenheim_Collection
http://dbpedia.org/resource/Dynamism_of_a_Speeding_Horse_+_Houses,http://dbpedia.org/resource/Peggy_Guggenheim_Collection
http://dbpedia.org/resource/Early_Sunday_Morning,http://dbpedia.org/resource/Whitney_Museum_of_American_Art
http://dbpedia.org/resource/Early_works_of_Vincent_van_Gogh,http://dbpedia.org/resource/Kröller-Müller_Museum
http://dbpedia.org/resource/Ebb_and_Flow_(mural),http://dbpedia.org/resource/Consolidated_Building_(Indianapolis)
http://dbpedia.org/resource/Ecce_Ancilla_Domini,http://dbpedia.org/resource/Tate_Britain
"http://dbpedia.org/resource/Ecce_Homo_(Bosch,_1470s)",http://dbpedia.org/resource/Städel
"http://dbpedia.org/resource/Ecce_Homo_(Bosch,_1470s)",http://dbpedia.org/resource/Frankfurt
"http://dbpedia.org/resource/Ecce_Homo_(Bosch,_1490s)",http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Ecce_Homo_(Caravaggio),http://dbpedia.org/resource/Palazzo_Bianco
http://dbpedia.org/resource/Echo_and_Narcissus_(Waterhouse_painting),http://dbpedia.org/resource/Walker_Art_Gallery
http://dbpedia.org/resource/Ecstasy_of_Saint_Teresa,http://dbpedia.org/resource/Santa_Maria_della_Vittoria
http://dbpedia.org/resource/Eden_II,http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Edge_Elements,http://dbpedia.org/resource/Parks_of_Milwaukee
http://dbpedia.org/resource/Edith_Minturn_Stokes__200px%7Ccenter__1,http://dbpedia.org/resource/Jackson_Park_(Chicago)
http://dbpedia.org/resource/Effect_of_Snow_on_Petit-Montrouge,http://dbpedia.org/resource/National_Museum_Cardiff
http://dbpedia.org/resource/Eijudō_Hibino_at_Seventy-one_(Toyokuni_I),http://dbpedia.org/resource/Royal_Ontario_Museum
http://dbpedia.org/resource/El_Jaleo,http://dbpedia.org/resource/Isabella_Stewart_Gardner_Museum
http://dbpedia.org/resource/El_Juicio_de_Paris_(Simonet),http://dbpedia.org/resource/Museo_de_Málaga
http://dbpedia.org/resource/El_Rio_de_Luz,http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Elephant_and_Obelisk,http://dbpedia.org/resource/Piazza_della_Minerva
http://dbpedia.org/resource/Ellen_Terry_as_Lady_Macbeth,http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/Embrace_(sculpture),http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Empire_Towers,http://dbpedia.org/resource/Indianapolis_Art_Center
http://dbpedia.org/resource/Enclosed_Field_with_Peasant,http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Ensueños_de_Amor,http://dbpedia.org/resource/Lopez_Museum
http://dbpedia.org/resource/Entry_of_Christ_into_Jerusalem_(Master_of_Taüll),http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Entry_of_Christ_into_Jerusalem_(van_Dyck),http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Entry_of_the_Crusaders_in_Constantinople,http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Epicenter_(sculpture),http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Epicenter_II_(sculpture),http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Epifania_(Michelangelo_drawing),http://dbpedia.org/resource/British_Museum
http://dbpedia.org/resource/Equestrian_Monument_of_Niccolò_da_Tolentino,http://dbpedia.org/resource/Florence_Cathedral
http://dbpedia.org/resource/Equestrian_Portrait_of_Charles_I,http://dbpedia.org/resource/National_Gallery
http://dbpedia.org/resource/Equestrian_Portrait_of_Charles_V,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Equestrian_Portrait_of_Elisabeth_of_France,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Equestrian_Portrait_of_Philip_IV,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Equestrian_Portrait_of_Prince_Balthasar_Charles,http://dbpedia.org/resource/Museo_del_Prado
http://dbpedia.org/resource/Equestrian_Portrait_of_the_Count-Duke_of_Olivares,http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Equestrian_Statue_of_King_Louis_XIV_(Bernini),http://dbpedia.org/resource/Palace_of_Versailles
"http://dbpedia.org/resource/Equestrian_statue_of_Charles_I,_Charing_Cross",http://dbpedia.org/resource/Charing_Cross
"http://dbpedia.org/resource/Equestrian_statue_of_George_IV,_Trafalgar_Square",http://dbpedia.org/resource/Trafalgar_Square
http://dbpedia.org/resource/Erasistratus_Discovering_the_Cause_of_Antiochus'_Disease,http://dbpedia.org/resource/École_nationale_supérieure_des_Beaux-Arts
http://dbpedia.org/resource/Erill_la_Vall_Descent_from_the_Cross,http://dbpedia.org/resource/Museu_Nacional_d'Art_de_Catalunya
http://dbpedia.org/resource/Erill_la_Vall_Descent_from_the_Cross,http://dbpedia.org/resource/Museu_Episcopal_de_Vic
http://dbpedia.org/resource/España_y_Filipinas,http://dbpedia.org/resource/Lopez_Museum
http://dbpedia.org/resource/Esquiline_Venus,http://dbpedia.org/resource/Capitoline_Museums
http://dbpedia.org/resource/Esterhazy_Madonna,http://dbpedia.org/resource/Museum_of_Fine_Arts_(Budapest)
http://dbpedia.org/resource/Et_in_Arcadia_ego_(Guercino),http://dbpedia.org/resource/Galleria_Nazionale_d'Arte_Antica
http://dbpedia.org/resource/Ethel_Scull_36_Times,http://dbpedia.org/resource/Metropolitan_Museum_of_Art
"http://dbpedia.org/resource/Etude_in_Leningrad_painting_of_1940-1980s_(Saint_Petersburg,_1994)",http://dbpedia.org/resource/Private_collection
"http://dbpedia.org/resource/Eve,_the_Serpent_and_Death",http://dbpedia.org/resource/National_Gallery_of_Canada
http://dbpedia.org/resource/Every_Beating_Second,http://dbpedia.org/resource/San_Francisco_International_Airport
http://dbpedia.org/resource/Ex-Voto_de_1662,http://dbpedia.org/resource/Louvre
"http://dbpedia.org/resource/Exhibition_of_Eleven_(Leningrad,_1972)",http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Exhibition_of_Leningrad_artists_(1950),http://dbpedia.org/resource/Russian_Museum
http://dbpedia.org/resource/Exhibition_of_Leningrad_artists_(1951),http://dbpedia.org/resource/Russian_Museum
http://dbpedia.org/resource/Exhibition_of_Leningrad_artists_(1961),http://dbpedia.org/resource/Russian_Museum
http://dbpedia.org/resource/Exhibition_of_Leningrad_artists_(1970),http://dbpedia.org/resource/Saint_Petersburg_Union_of_Artists
"http://dbpedia.org/resource/Exhibition_of_Leningrad_artists_(Russian_Museum,_1960)",http://dbpedia.org/resource/Russian_Museum
http://dbpedia.org/resource/Extermination_of_Evil,http://dbpedia.org/resource/Nara_National_Museum
"http://dbpedia.org/resource/Extreme_Unction,_c._1638-1640",http://dbpedia.org/resource/Fitzwilliam_Museum
http://dbpedia.org/resource/Ezekiel's_Vision_(Raphael),http://dbpedia.org/resource/Palazzo_Pitti
http://dbpedia.org/resource/Face_mask_(We_people),http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Fallen_Astronaut,http://dbpedia.org/resource/Moon
http://dbpedia.org/resource/Falling_Autumn_Leaves,http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Falling_Autumn_Leaves,http://dbpedia.org/resource/Kröller-Müller_Museum
http://dbpedia.org/resource/Family_of_Saltimbanques,http://dbpedia.org/resource/Chester_Dale_Collection
http://dbpedia.org/resource/Family_of_Saltimbanques,http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Fan_print_with_two_bugaku_dancers,http://dbpedia.org/resource/Royal_Ontario_Museum
http://dbpedia.org/resource/Farmhouse_Among_Trees,http://dbpedia.org/resource/Museum_of_John_Paul_II_Collection
http://dbpedia.org/resource/Farmhouse_in_Provence,http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Farms_near_Auvers,http://dbpedia.org/resource/London
http://dbpedia.org/resource/Farms_near_Auvers,http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/Farnese_Hercules,http://dbpedia.org/resource/Naples_National_Archaeological_Museum
http://dbpedia.org/resource/Fatata_te_Miti_(By_the_Sea),http://dbpedia.org/resource/National_Gallery_of_Art
http://dbpedia.org/resource/Feast_of_the_Rosary,http://dbpedia.org/resource/National_Gallery_in_Prague
http://dbpedia.org/resource/Female_Ghost_(Kunisada),http://dbpedia.org/resource/Royal_Ontario_Museum
http://dbpedia.org/resource/Female_and_Male_Herm_(sculpture_set),http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Femme_Lisant,http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Femme_à_l'Éventail,http://dbpedia.org/resource/Solomon_R._Guggenheim_Museum
http://dbpedia.org/resource/Ferdinand_Lured_by_Ariel,http://dbpedia.org/resource/Private_collection
http://dbpedia.org/resource/Feyntje_Steenkiste,http://dbpedia.org/resource/Rijksmuseum
http://dbpedia.org/resource/Fez_(Frank_Stella),http://dbpedia.org/resource/Albright–Knox_Art_Gallery
http://dbpedia.org/resource/Fiesole_Altarpiece,"http://dbpedia.org/resource/Convent_of_San_Domenico,_Fiesole"
http://dbpedia.org/resource/Figure_with_Meat,http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Finding_of_the_body_of_St_Mark,http://dbpedia.org/resource/Pinacoteca_di_Brera
"http://dbpedia.org/resource/Fine_Arts_of_Leningrad_(Moscow,_1976)",http://dbpedia.org/resource/Moscow_Manege
http://dbpedia.org/resource/First_Reading_of_the_Emancipation_Proclamation_of_President_Lincoln,http://dbpedia.org/resource/United_States_Capitol
http://dbpedia.org/resource/Fisher_boy_with_basket,http://dbpedia.org/resource/National_Gallery_of_Ireland
http://dbpedia.org/resource/Fishing_(Carracci),http://dbpedia.org/resource/Louvre
http://dbpedia.org/resource/Flagellation_of_Christ_(Piero_della_Francesca),"http://dbpedia.org/resource/Palazzo_Ducale,_Urbino"
http://dbpedia.org/resource/Flaming_June,http://dbpedia.org/resource/Museo_de_Arte_de_Ponce
http://dbpedia.org/resource/Flatford_Mill_(Scene_on_a_Navigable_River),http://dbpedia.org/resource/Tate_Britain
http://dbpedia.org/resource/Flight_(sculpture),http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Floating_Sculpture_No._3,http://dbpedia.org/resource/Lynden_Sculpture_Garden
http://dbpedia.org/resource/Flora_(Titian),http://dbpedia.org/resource/Uffizi
http://dbpedia.org/resource/Flower_of_the_Fields,http://dbpedia.org/resource/Museum_of_Fine_Arts_of_Lyon
http://dbpedia.org/resource/Flowering_Orchards,http://dbpedia.org/resource/Kröller-Müller_Museum
http://dbpedia.org/resource/Flying_Dragon_(Calder),http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Footballer_(Nolan),http://dbpedia.org/resource/National_Gallery_of_Victoria
http://dbpedia.org/resource/For_the_Love_of_God,http://dbpedia.org/resource/White_Cube
http://dbpedia.org/resource/Forest_(painting),http://dbpedia.org/resource/National_Gallery_of_Canada
http://dbpedia.org/resource/Forest_and_Dove,http://dbpedia.org/resource/Tate
http://dbpedia.org/resource/Forsbrook_Pendant,http://dbpedia.org/resource/British_Museum
http://dbpedia.org/resource/Fortitude_(Botticelli),http://dbpedia.org/resource/Florence
http://dbpedia.org/resource/Found_(Rossetti),http://dbpedia.org/resource/Delaware_Art_Museum
http://dbpedia.org/resource/Fountain_of_Time,http://dbpedia.org/resource/Washington_Park_(Chicago_park)
http://dbpedia.org/resource/Fountain_of_the_Great_Lakes,http://dbpedia.org/resource/Art_Institute_of_Chicago
http://dbpedia.org/resource/Four-Sided_Pyramid,http://dbpedia.org/resource/National_Gallery_of_Art_Sculpture_Garden
http://dbpedia.org/resource/Four_Darks_in_Red,http://dbpedia.org/resource/Whitney_Museum_of_American_Art
http://dbpedia.org/resource/Four_Freedoms_(Norman_Rockwell),http://dbpedia.org/resource/Norman_Rockwell_Museum
http://dbpedia.org/resource/Four_Seasons_(Chagall),http://dbpedia.org/resource/Chase_Tower_(Chicago)
http://dbpedia.org/resource/Four_Seasons_(sculpture_set),http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Fractured_Heart,http://dbpedia.org/resource/National_Film_and_Sound_Archive
http://dbpedia.org/resource/Fragment_of_a_Crucifixion,http://dbpedia.org/resource/Van_Abbemuseum
http://dbpedia.org/resource/Fragments_of_a_Cope_with_the_Seven_Sacraments,http://dbpedia.org/resource/Bern_Historical_Museum
http://dbpedia.org/resource/Frank_O'Bannon_(bust),http://dbpedia.org/resource/Indiana_State_House
http://dbpedia.org/resource/Frans_Michael_Franzén_(sculpture),http://dbpedia.org/resource/Oulu_Museum_of_Art
http://dbpedia.org/resource/Free_Basket,http://dbpedia.org/resource/Indianapolis_Museum_of_Art
http://dbpedia.org/resource/Freedom_from_Want_(painting),http://dbpedia.org/resource/Norman_Rockwell_Museum
http://dbpedia.org/resource/Freedom_of_Speech_(painting),http://dbpedia.org/resource/Norman_Rockwell_Museum
http://dbpedia.org/resource/Freedom_of_Worship_(painting),http://dbpedia.org/resource/Norman_Rockwell_Museum
http://dbpedia.org/resource/Frenzy_of_Exultations,"http://dbpedia.org/resource/National_Museum,_Kraków"
