artwork,author
http://dbpedia.org/resource/The_Garin_Death_Ray,http://dbpedia.org/resource/Aleksey_Nikolayevich_Tolstoy
http://dbpedia.org/resource/Aelita_(novel),http://dbpedia.org/resource/Aleksey_Nikolayevich_Tolstoy
http://dbpedia.org/resource/Masons_(novel),http://dbpedia.org/resource/Aleksey_Pisemsky
http://dbpedia.org/resource/The_Simpleton,http://dbpedia.org/resource/Aleksey_Pisemsky
http://dbpedia.org/resource/Boyarshchina,http://dbpedia.org/resource/Aleksey_Pisemsky
http://dbpedia.org/resource/A_Bitter_Fate,http://dbpedia.org/resource/Aleksey_Pisemsky
http://dbpedia.org/resource/Seitsemän_veljestä,http://dbpedia.org/resource/Aleksis_Kivi
"http://dbpedia.org/resource/Cachaça,_Um_Amor_Brasileiro",http://dbpedia.org/resource/Alessandra_Garcia_Trindade
http://dbpedia.org/resource/Silk_(novel),http://dbpedia.org/resource/Alessandro_Baricco
http://dbpedia.org/resource/Ocean_Sea_(novel),http://dbpedia.org/resource/Alessandro_Baricco
http://dbpedia.org/resource/Un_destino_ridicolo,http://dbpedia.org/resource/Alessandro_Gennari
http://dbpedia.org/resource/The_Betrothed_(Manzoni_novel),http://dbpedia.org/resource/Alessandro_Manzoni
http://dbpedia.org/resource/The_Betrothed_(miniseries),http://dbpedia.org/resource/Alessandro_Manzoni
http://dbpedia.org/resource/Trilussa_-_Storia_d'amore_e_di_poesia,http://dbpedia.org/resource/Alessandro_Pondi
http://dbpedia.org/resource/C'era_una_volta_la_città_dei_matti...,http://dbpedia.org/resource/Alessandro_Sermoneta
http://dbpedia.org/resource/Darkhouse,http://dbpedia.org/resource/Alex_Barclay
http://dbpedia.org/resource/A_World_of_Music_(TV_series),http://dbpedia.org/resource/Alex_Barris
http://dbpedia.org/resource/Centennial_International,http://dbpedia.org/resource/Alex_Barris
http://dbpedia.org/resource/Swing_Easy_(TV_series),http://dbpedia.org/resource/Alex_Barris
http://dbpedia.org/resource/The_Barris_Beat,http://dbpedia.org/resource/Alex_Barris
http://dbpedia.org/resource/Barris_and_Company,http://dbpedia.org/resource/Alex_Barris
http://dbpedia.org/resource/The_Faithful_Spy,http://dbpedia.org/resource/Alex_Berenson
http://dbpedia.org/resource/The_Ghost_War,http://dbpedia.org/resource/Alex_Berenson
http://dbpedia.org/resource/The_Silent_Man,http://dbpedia.org/resource/Alex_Berenson
http://dbpedia.org/resource/Norm_and_Ahmed,http://dbpedia.org/resource/Alex_Buzo
http://dbpedia.org/resource/A_Christmas_Carol_(1982_film),http://dbpedia.org/resource/Alex_Buzo
http://dbpedia.org/resource/Arthur!_and_the_Square_Knights_of_the_Round_Table,http://dbpedia.org/resource/Alex_Buzo
http://dbpedia.org/resource/Coralie_Lansdowne_Says_No,http://dbpedia.org/resource/Alex_Buzo
http://dbpedia.org/resource/A_Pound_of_Flesh_for_50p,http://dbpedia.org/resource/Alex_Chinneck
http://dbpedia.org/resource/The_Joy_of_Sex,http://dbpedia.org/resource/Alex_Comfort
http://dbpedia.org/resource/The_Moral_Case_for_Fossil_Fuels,http://dbpedia.org/resource/Alex_Epstein_(American_writer)
http://dbpedia.org/resource/Alex_Ferguson:_My_Autobiography,http://dbpedia.org/resource/Alex_Ferguson
http://dbpedia.org/resource/Breaking_Point_(novel),http://dbpedia.org/resource/Alex_Flinn
http://dbpedia.org/resource/Beastly,http://dbpedia.org/resource/Alex_Flinn
http://dbpedia.org/resource/Rocket_Monkeys,http://dbpedia.org/resource/Alex_Galatis
http://dbpedia.org/resource/Balderdash_and_Piffle__Balderdash_&_Piffle:_One_Sandwich_Short_of_a_Dog's__1,http://dbpedia.org/resource/Alex_Games
http://dbpedia.org/resource/Balderdash_and_Piffle__Balderdash_&_Piffle__1,http://dbpedia.org/resource/Alex_Games
http://dbpedia.org/resource/Liocracy,http://dbpedia.org/resource/Alex_Ganetakos
http://dbpedia.org/resource/Beauty_and_the_Beast_(1987_TV_series),http://dbpedia.org/resource/Alex_Gansa
http://dbpedia.org/resource/The_Tesseract_(novel),http://dbpedia.org/resource/Alex_Garland
http://dbpedia.org/resource/The_Beach_(novel),http://dbpedia.org/resource/Alex_Garland
http://dbpedia.org/resource/Here's_Where_I_Belong,http://dbpedia.org/resource/Alex_Gordon_(playwright)
http://dbpedia.org/resource/The_Smothers_Brothers_Show,http://dbpedia.org/resource/Alex_Gottlieb
http://dbpedia.org/resource/Street_Warrior,http://dbpedia.org/resource/Alex_Greenfield
http://dbpedia.org/resource/Denying_History,http://dbpedia.org/resource/Alex_Grobman
http://dbpedia.org/resource/Roots_(miniseries),http://dbpedia.org/resource/Alex_Haley
http://dbpedia.org/resource/Roots:_The_Saga_of_an_American_Family,http://dbpedia.org/resource/Alex_Haley
http://dbpedia.org/resource/Mama_Flora's_Family,http://dbpedia.org/resource/Alex_Haley
http://dbpedia.org/resource/Alex_Haley's_Queen,http://dbpedia.org/resource/Alex_Haley
http://dbpedia.org/resource/Queen:_The_Story_of_an_American_Family,http://dbpedia.org/resource/Alex_Haley
http://dbpedia.org/resource/Sound_Bites:_Eating_on_Tour_with_Franz_Ferdinand,http://dbpedia.org/resource/Alex_Kapranos
http://dbpedia.org/resource/The_Love_Dare,http://dbpedia.org/resource/Alex_Kendrick
http://dbpedia.org/resource/Locke_&_Key_(TV_pilot),http://dbpedia.org/resource/Alex_Kurtzman
http://dbpedia.org/resource/Something_Remote__Something_Remote__1,http://dbpedia.org/resource/Alex_Laferriere
http://dbpedia.org/resource/Proxy_(novel),http://dbpedia.org/resource/Alex_London
http://dbpedia.org/resource/The_Quick_Draw_McGraw_Show,http://dbpedia.org/resource/Alex_Lovy
http://dbpedia.org/resource/Coal_Creek_(novel),http://dbpedia.org/resource/Alex_Miller_(writer)
http://dbpedia.org/resource/Prochownik's_Dream,http://dbpedia.org/resource/Alex_Miller_(writer)
http://dbpedia.org/resource/Watching_the_Climbers_on_the_Mountain,http://dbpedia.org/resource/Alex_Miller_(writer)
http://dbpedia.org/resource/Journey_to_the_Stone_Country,http://dbpedia.org/resource/Alex_Miller_(writer)
http://dbpedia.org/resource/The_Tivington_Nott,http://dbpedia.org/resource/Alex_Miller_(writer)
http://dbpedia.org/resource/Conditions_of_Faith,http://dbpedia.org/resource/Alex_Miller_(writer)
http://dbpedia.org/resource/Autumn_Laing,http://dbpedia.org/resource/Alex_Miller_(writer)
http://dbpedia.org/resource/Lovesong_(novel),http://dbpedia.org/resource/Alex_Miller_(writer)
http://dbpedia.org/resource/The_Ancestor_Game,http://dbpedia.org/resource/Alex_Miller_(writer)
http://dbpedia.org/resource/Landscape_of_Farewell,http://dbpedia.org/resource/Alex_Miller_(writer)
http://dbpedia.org/resource/Ruby_Gloom,http://dbpedia.org/resource/Alex_Nussbaum
http://dbpedia.org/resource/This_Bleeding_City,http://dbpedia.org/resource/Alex_Preston
http://dbpedia.org/resource/Defenders_of_the_Earth,http://dbpedia.org/resource/Alex_Raymond
http://dbpedia.org/resource/Popeye_Meets_the_Man_Who_Hated_Laughter,http://dbpedia.org/resource/Alex_Raymond
http://dbpedia.org/resource/The_Gregory_Hines_Show,http://dbpedia.org/resource/Alex_Reid_(screenwriter)
http://dbpedia.org/resource/Empire_of_the_Moghul,http://dbpedia.org/resource/Alex_Rutherford
http://dbpedia.org/resource/The_Savage_Girl_(novel),http://dbpedia.org/resource/Alex_Shakar
http://dbpedia.org/resource/Wilmot_(TV_series),http://dbpedia.org/resource/Alex_Shearer
http://dbpedia.org/resource/The_Front_Line_(TV_series),http://dbpedia.org/resource/Alex_Shearer
http://dbpedia.org/resource/Bootleg_(TV_serial),http://dbpedia.org/resource/Alex_Shearer
http://dbpedia.org/resource/Sink_or_Swim_(TV_series),http://dbpedia.org/resource/Alex_Shearer
http://dbpedia.org/resource/If_These_Walls_Could_Talk_2,http://dbpedia.org/resource/Alex_Sichel
http://dbpedia.org/resource/Worldchanging_(book),http://dbpedia.org/resource/Alex_Steffen
http://dbpedia.org/resource/Rainbow_High,http://dbpedia.org/resource/Alex_Sánchez_(author)
http://dbpedia.org/resource/Rainbow_Road_(novel),http://dbpedia.org/resource/Alex_Sánchez_(author)
http://dbpedia.org/resource/Rainbow_Boys,http://dbpedia.org/resource/Alex_Sánchez_(author)
http://dbpedia.org/resource/Getting_It_(novel),http://dbpedia.org/resource/Alex_Sánchez_(author)
http://dbpedia.org/resource/Boyfriends_with_Girlfriends,http://dbpedia.org/resource/Alex_Sánchez_(author)
http://dbpedia.org/resource/The_God_Box,http://dbpedia.org/resource/Alex_Sánchez_(author)
http://dbpedia.org/resource/Bloody_Bloody_Andrew_Jackson,http://dbpedia.org/resource/Alex_Timbers
http://dbpedia.org/resource/Heathen_City,http://dbpedia.org/resource/Alex_Vance
http://dbpedia.org/resource/Once_Upon_a_Midnight,http://dbpedia.org/resource/Alex_Vickery-Howe
http://dbpedia.org/resource/Sir_Gadabout:_The_Worst_Knight_in_the_Land,http://dbpedia.org/resource/Alex_Williams_(writer)
http://dbpedia.org/resource/Glut:_Mastering_Information_Through_the_Ages,http://dbpedia.org/resource/Alex_Wright
http://dbpedia.org/resource/My_Date_with_the_President's_Daughter,http://dbpedia.org/resource/Alex_Zamm
http://dbpedia.org/resource/Indian_Summer:_The_Secret_History_of_the_End_of_an_Empire,http://dbpedia.org/resource/Alex_von_Tunzelmann
"http://dbpedia.org/resource/Red_Heat:_Conspiracy,_Murder_and_the_Cold_War_in_the_Caribbean",http://dbpedia.org/resource/Alex_von_Tunzelmann
http://dbpedia.org/resource/The_Appearance_of_Christ_Before_the_People,http://dbpedia.org/resource/Alexander_Andreyevich_Ivanov
http://dbpedia.org/resource/Queen_of_Sheba_(sculpture),http://dbpedia.org/resource/Alexander_Archipenko
http://dbpedia.org/resource/Armstrong_and_Miller_(TV_series),http://dbpedia.org/resource/Alexander_Armstrong_(comedian)
http://dbpedia.org/resource/The_Hound_of_the_Baskervilles_(TV_serial),http://dbpedia.org/resource/Alexander_Baron
http://dbpedia.org/resource/Poldark_(1975_TV_series),http://dbpedia.org/resource/Alexander_Baron
http://dbpedia.org/resource/Oliver_Twist_(1985_TV_serial),http://dbpedia.org/resource/Alexander_Baron
http://dbpedia.org/resource/Professor_Dowell's_Head,http://dbpedia.org/resource/Alexander_Belyaev
http://dbpedia.org/resource/Amphibian_Man,http://dbpedia.org/resource/Alexander_Belyaev
http://dbpedia.org/resource/Hoity_Toity_(novel),http://dbpedia.org/resource/Alexander_Belyaev
http://dbpedia.org/resource/The_Air_Seller,http://dbpedia.org/resource/Alexander_Belyaev
http://dbpedia.org/resource/The_Bolshevik_Myth,http://dbpedia.org/resource/Alexander_Berkman
http://dbpedia.org/resource/Prison_Memoirs_of_an_Anarchist,http://dbpedia.org/resource/Alexander_Berkman
http://dbpedia.org/resource/Now_and_After,http://dbpedia.org/resource/Alexander_Berkman
http://dbpedia.org/resource/Rim_(novel),http://dbpedia.org/resource/Alexander_Besher
http://dbpedia.org/resource/Onion_News_Network,http://dbpedia.org/resource/Alexander_Blechman
http://dbpedia.org/resource/Alexander_Pushkin_(Bourganov),http://dbpedia.org/resource/Alexander_Bourganov
http://dbpedia.org/resource/Transformers:_Exiles,http://dbpedia.org/resource/Alexander_C._Irvine
http://dbpedia.org/resource/Transformers:_Exodus,http://dbpedia.org/resource/Alexander_C._Irvine
http://dbpedia.org/resource/Batman:_Inferno,http://dbpedia.org/resource/Alexander_C._Irvine
http://dbpedia.org/resource/Eagle_(Calder),http://dbpedia.org/resource/Alexander_Calder
http://dbpedia.org/resource/Cheval_Rouge,http://dbpedia.org/resource/Alexander_Calder
http://dbpedia.org/resource/Cirque_Calder,http://dbpedia.org/resource/Alexander_Calder
http://dbpedia.org/resource/La_Grande_Vitesse,http://dbpedia.org/resource/Alexander_Calder
http://dbpedia.org/resource/Teodelapio,http://dbpedia.org/resource/Alexander_Calder
http://dbpedia.org/resource/Flying_Dragon_(Calder),http://dbpedia.org/resource/Alexander_Calder
http://dbpedia.org/resource/Flamingo_(sculpture),http://dbpedia.org/resource/Alexander_Calder
http://dbpedia.org/resource/Mountains_and_Clouds,http://dbpedia.org/resource/Alexander_Calder
http://dbpedia.org/resource/Calder's_set_for_Socrate,http://dbpedia.org/resource/Alexander_Calder
http://dbpedia.org/resource/Gwenfritz,http://dbpedia.org/resource/Alexander_Calder
http://dbpedia.org/resource/Lobster_Trap_and_Fish_Tail,http://dbpedia.org/resource/Alexander_Calder
http://dbpedia.org/resource/Edinburgh_(novel),http://dbpedia.org/resource/Alexander_Chee
http://dbpedia.org/resource/The_Politics_of_Anti-Semitism,http://dbpedia.org/resource/Alexander_Cockburn
http://dbpedia.org/resource/The_Fire_People,http://dbpedia.org/resource/Alexander_Cordell
http://dbpedia.org/resource/Rape_of_the_Fair_Country,http://dbpedia.org/resource/Alexander_Cordell
http://dbpedia.org/resource/The_Race_of_the_Tiger,http://dbpedia.org/resource/Alexander_Cordell
http://dbpedia.org/resource/This_Sweet_and_Bitter_Earth,http://dbpedia.org/resource/Alexander_Cordell
http://dbpedia.org/resource/Core_War,http://dbpedia.org/resource/Alexander_Dewdney
"http://dbpedia.org/resource/Zanna,_Don't!",http://dbpedia.org/resource/Alexander_Dinelaris_Jr.
http://dbpedia.org/resource/Horace_Greeley_(Doyle),http://dbpedia.org/resource/Alexander_Doyle
http://dbpedia.org/resource/Values_of_Civilization_(Doyle),http://dbpedia.org/resource/Alexander_Doyle
http://dbpedia.org/resource/Life_of_William_Blake,http://dbpedia.org/resource/Alexander_Gilchrist
http://dbpedia.org/resource/Death_of_a_Dissident,http://dbpedia.org/resource/Alexander_Goldfarb_(biologist)
http://dbpedia.org/resource/The_Inventors,http://dbpedia.org/resource/Alexander_Gordon_Smith
http://dbpedia.org/resource/Éléments_de_géométrie_algébrique,http://dbpedia.org/resource/Alexander_Grothendieck
http://dbpedia.org/resource/The_European_(2009_magazine),http://dbpedia.org/resource/Alexander_Görlach
http://dbpedia.org/resource/A_Full_Vindication_of_the_Measures_of_Congress,http://dbpedia.org/resource/Alexander_Hamilton
http://dbpedia.org/resource/The_Farmer_Refuted,http://dbpedia.org/resource/Alexander_Hamilton
http://dbpedia.org/resource/Who_is_to_Blame%3F,http://dbpedia.org/resource/Alexander_Herzen
http://dbpedia.org/resource/The_Breath_of_Suspension,http://dbpedia.org/resource/Alexander_Jablokov
http://dbpedia.org/resource/The_Patricide,http://dbpedia.org/resource/Alexander_Kazbegi
http://dbpedia.org/resource/The_Incredible_Tide,http://dbpedia.org/resource/Alexander_Key
http://dbpedia.org/resource/Poison_(Kielland_novel),http://dbpedia.org/resource/Alexander_Kielland
http://dbpedia.org/resource/The_First_Global_Revolution,http://dbpedia.org/resource/Alexander_King_(scientist)
http://dbpedia.org/resource/Lady_in_Danger_(play),http://dbpedia.org/resource/Alexander_Kirkland
http://dbpedia.org/resource/Boris_Yeltsin:_From_Dawn_to_Dusk,http://dbpedia.org/resource/Alexander_Korzhakov
http://dbpedia.org/resource/The_White_Knight_(book),http://dbpedia.org/resource/Alexander_L._Taylor
http://dbpedia.org/resource/Anatomy_of_a_Typeface,http://dbpedia.org/resource/Alexander_Lawson
http://dbpedia.org/resource/Olympic_Iliad,http://dbpedia.org/resource/Alexander_Liberman
http://dbpedia.org/resource/Ritual_II,http://dbpedia.org/resource/Alexander_Liberman
http://dbpedia.org/resource/Argo_(Liberman),http://dbpedia.org/resource/Alexander_Liberman
http://dbpedia.org/resource/Contact_II,http://dbpedia.org/resource/Alexander_Liberman
http://dbpedia.org/resource/Orbits_(sculpture),http://dbpedia.org/resource/Alexander_Liberman
http://dbpedia.org/resource/Axeltree,http://dbpedia.org/resource/Alexander_Liberman
http://dbpedia.org/resource/Death_of_a_Dissident,http://dbpedia.org/resource/Alexander_Litvinenko
http://dbpedia.org/resource/Imgland,http://dbpedia.org/resource/Alexander_Løvheim
http://dbpedia.org/resource/The_Mislaid_Charm,http://dbpedia.org/resource/Alexander_M._Phillips
http://dbpedia.org/resource/The_Full_Cupboard_of_Life,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/The_Sunday_Philosophy_Club,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/The_Charming_Quirks_of_Others,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/The_Miracle_at_Speedy_Motors,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/The_Limpopo_Academy_of_Private_Detection,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/The_Right_Attitude_to_Rain,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/The_Comfort_of_Saturdays,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/Blue_Shoes_and_Happiness,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/44_Scotland_Street,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/Morality_for_Beautiful_Girls,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/The_Kalahari_Typing_School_for_Men,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/The_Lost_Art_of_Gratitude,http://dbpedia.org/resource/Alexander_McCall_Smith
"http://dbpedia.org/resource/Friends,_Lovers,_Chocolate",http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/Portuguese_Irregular_Verbs,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/Espresso_Tales,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/The_No._1_Ladies'_Detective_Agency_(novel),http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/A_Conspiracy_of_Friends,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/Tea_Time_for_the_Traditionally_Built,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/The_Good_Husband_of_Zebra_Drive,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/Corduroy_Mansions,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/Tears_of_the_Giraffe,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/In_the_Company_of_Cheerful_Ladies,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/The_Careful_Use_of_Compliments,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/The_Dog_Who_Came_in_from_the_Cold,http://dbpedia.org/resource/Alexander_McCall_Smith
http://dbpedia.org/resource/Cafe_Gurzuf,http://dbpedia.org/resource/Alexander_Nikolayevich_Samokhvalov
http://dbpedia.org/resource/In_the_Sun_(painting),http://dbpedia.org/resource/Alexander_Nikolayevich_Samokhvalov
http://dbpedia.org/resource/Enough_Stupidity_in_Every_Wise_Man,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/Stay_in_Your_Own_Sled,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/Poverty_is_No_Vice,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/Without_a_Dowry,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/The_Storm_(play),http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/The_Poor_Bride,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/The_Forest_(play),http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/Talents_and_Admirers,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/It's_a_Family_Affair-We'll_Settle_It_Ourselves,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/The_Snow_Maiden_(play),http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/A_Protégée_of_the_Mistress,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/Live_Not_as_You_Would_Like_To,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/A_Profitable_Position,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/It's_Not_All_Shrovetide_for_the_Cat,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/Sin_and_Sorrow_Are_Common_to_All,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/An_Ardent_Heart,http://dbpedia.org/resource/Alexander_Ostrovsky
http://dbpedia.org/resource/The_Circuit_Rider,http://dbpedia.org/resource/Alexander_Phimister_Proctor
"http://dbpedia.org/resource/The_Pioneer_Mother_(Eugene,_Oregon)",http://dbpedia.org/resource/Alexander_Phimister_Proctor
http://dbpedia.org/resource/Dr._John_McLoughlin_(sculpture),http://dbpedia.org/resource/Alexander_Phimister_Proctor
http://dbpedia.org/resource/Reverend_Jason_Lee,http://dbpedia.org/resource/Alexander_Phimister_Proctor
http://dbpedia.org/resource/The_Seven_Mustangs,http://dbpedia.org/resource/Alexander_Phimister_Proctor
"http://dbpedia.org/resource/The_Pioneer_(Eugene,_Oregon)",http://dbpedia.org/resource/Alexander_Phimister_Proctor
"http://dbpedia.org/resource/Theodore_Roosevelt,_Rough_Rider",http://dbpedia.org/resource/Alexander_Phimister_Proctor
http://dbpedia.org/resource/Eugene_Onegin,http://dbpedia.org/resource/Alexander_Pushkin
http://dbpedia.org/resource/Poltava_(poem),http://dbpedia.org/resource/Alexander_Pushkin
http://dbpedia.org/resource/The_Bronze_Horseman_(poem),http://dbpedia.org/resource/Alexander_Pushkin
http://dbpedia.org/resource/The_Captain's_Daughter,http://dbpedia.org/resource/Alexander_Pushkin
http://dbpedia.org/resource/Dubrovsky_(novel),http://dbpedia.org/resource/Alexander_Pushkin
http://dbpedia.org/resource/The_Gypsies_(poem),http://dbpedia.org/resource/Alexander_Pushkin
http://dbpedia.org/resource/Peter_the_Great's_Negro,http://dbpedia.org/resource/Alexander_Pushkin
http://dbpedia.org/resource/The_Assisi_Underground,http://dbpedia.org/resource/Alexander_Ramati
http://dbpedia.org/resource/Washington's_Spies:_The_Story_of_America's_First_Spy_Ring,http://dbpedia.org/resource/Alexander_Rose_(author)
http://dbpedia.org/resource/King_Gustav_III_of_Sweden_and_his_Brothers,http://dbpedia.org/resource/Alexander_Roslin
"http://dbpedia.org/resource/Painting_of_1940-1990s._The_Leningrad_School_(Saint_Petersburg,_1996)",http://dbpedia.org/resource/Alexander_Semionov
http://dbpedia.org/resource/Malaya_Sadovaya_(painting),http://dbpedia.org/resource/Alexander_Semionov
http://dbpedia.org/resource/Fine_Art_of_Leningrad,http://dbpedia.org/resource/Alexander_Semionov
http://dbpedia.org/resource/PiHKAL,http://dbpedia.org/resource/Alexander_Shulgin
http://dbpedia.org/resource/TiHKAL,http://dbpedia.org/resource/Alexander_Shulgin
http://dbpedia.org/resource/The_Dialogues_with_Solzhenitsyn,http://dbpedia.org/resource/Alexander_Sokurov
http://dbpedia.org/resource/Excellent_Cadavers,http://dbpedia.org/resource/Alexander_Stille
http://dbpedia.org/resource/Swann_Memorial_Fountain,http://dbpedia.org/resource/Alexander_Stirling_Calder
http://dbpedia.org/resource/Samuel_Gross_(Calder),http://dbpedia.org/resource/Alexander_Stirling_Calder
http://dbpedia.org/resource/Laura_Warholic,http://dbpedia.org/resource/Alexander_Theroux
http://dbpedia.org/resource/Darconville's_Cat,http://dbpedia.org/resource/Alexander_Theroux
http://dbpedia.org/resource/Textbook_of_Biochemistry,http://dbpedia.org/resource/Alexander_Thomas_Cameron
http://dbpedia.org/resource/Young_Adam,http://dbpedia.org/resource/Alexander_Trocchi
http://dbpedia.org/resource/The_Wizard_of_the_Emerald_City,http://dbpedia.org/resource/Alexander_Volkov_(writer)
http://dbpedia.org/resource/Social_Theory_of_International_Politics,http://dbpedia.org/resource/Alexander_Wendt
http://dbpedia.org/resource/The_Birds_of_Haiti_and_the_Dominican_Republic,http://dbpedia.org/resource/Alexander_Wetmore
http://dbpedia.org/resource/Common_Nonsense,http://dbpedia.org/resource/Alexander_Zaitchik
http://dbpedia.org/resource/The_Quest_(sculpture),http://dbpedia.org/resource/Alexander_von_Svoboda
http://dbpedia.org/resource/Perpetuity_(sculpture),http://dbpedia.org/resource/Alexander_von_Svoboda
http://dbpedia.org/resource/Pasadena_(TV_series),http://dbpedia.org/resource/Alexandra_Cunningham
http://dbpedia.org/resource/Ten_Men,http://dbpedia.org/resource/Alexandra_Gray
http://dbpedia.org/resource/Timeless_(Monir_novel),http://dbpedia.org/resource/Alexandra_Monir
http://dbpedia.org/resource/Friends_of_God:_A_Road_Trip_with_Alexandra_Pelosi,http://dbpedia.org/resource/Alexandra_Pelosi
http://dbpedia.org/resource/Scarlett_(Ripley_novel),http://dbpedia.org/resource/Alexandra_Ripley
http://dbpedia.org/resource/Scarlett_(miniseries),http://dbpedia.org/resource/Alexandra_Ripley
http://dbpedia.org/resource/The_Overachievers,http://dbpedia.org/resource/Alexandra_Robbins
http://dbpedia.org/resource/Sheikh's_Castaway,http://dbpedia.org/resource/Alexandra_Sellers
http://dbpedia.org/resource/The_Ice_Maiden's_Sheikh,http://dbpedia.org/resource/Alexandra_Sellers
http://dbpedia.org/resource/Kaamelott,http://dbpedia.org/resource/Alexandre_Astier
http://dbpedia.org/resource/Cleopatra_Testing_Poisons_on_Condemned_Prisoners,http://dbpedia.org/resource/Alexandre_Cabanel
http://dbpedia.org/resource/The_Birth_of_Venus_(Cabanel),http://dbpedia.org/resource/Alexandre_Cabanel
http://dbpedia.org/resource/The_Queen's_Necklace,http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/The_Black_Tulip,http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/The_Count_of_Monte_Cristo,http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/The_Vicomte_of_Bragelonne:_Ten_Years_Later,http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/Twenty_Years_After,http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/The_Three_Musketeers,http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/The_Count_of_Monte_Cristo_(1975_film),http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/Georges_(novel),http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/La_Reine_Margot_(novel),http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/Le_Chevalier_de_Maison-Rouge,http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/The_Corsican_Brothers,http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/La_Sanfelice,http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/The_Wolf_Leader,http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/The_Man_in_the_Iron_Mask_(1977_film),http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/The_New_Troy,http://dbpedia.org/resource/Alexandre_Dumas
http://dbpedia.org/resource/Camille_(1984_film),"http://dbpedia.org/resource/Alexandre_Dumas,_fils"
http://dbpedia.org/resource/The_Lady_of_the_Camellias,"http://dbpedia.org/resource/Alexandre_Dumas,_fils"
http://dbpedia.org/resource/Virtuous_Leadership,http://dbpedia.org/resource/Alexandre_Havard
http://dbpedia.org/resource/Wine_(software),http://dbpedia.org/resource/Alexandre_Julliard
http://dbpedia.org/resource/Introduction_to_the_Reading_of_Hegel,http://dbpedia.org/resource/Alexandre_Kojève
http://dbpedia.org/resource/Salon_Pedal,http://dbpedia.org/resource/Alexandre_de_Riquer
