museum
http://dbpedia.org/resource/Maritime_&_Yachting_Museum
http://dbpedia.org/resource/Maritime_Museum_(Indonesia)
http://dbpedia.org/resource/Maritime_Museum_(Stockholm)
http://dbpedia.org/resource/Maritime_Museum_Rotterdam
http://dbpedia.org/resource/Maritime_Museum_of_BC
http://dbpedia.org/resource/Maritime_Museum_of_Tasmania
http://dbpedia.org/resource/Maritime_Museum_of_the_Atlantic
http://dbpedia.org/resource/Marjorie_Barrick_Museum
http://dbpedia.org/resource/Market_Hall_Museum,_Warwick
http://dbpedia.org/resource/Market_House_Museum
http://dbpedia.org/resource/Markham_Museum
http://dbpedia.org/resource/Martial_Arts_History_Museum
http://dbpedia.org/resource/Martin_Gusinde_Anthropological_Museum
http://dbpedia.org/resource/Marton_Museum
http://dbpedia.org/resource/Mary_Ball_Washington_Museum_and_Library
http://dbpedia.org/resource/Mary_Museum
http://dbpedia.org/resource/Mary_Rose_Museum
http://dbpedia.org/resource/Mary_and_Leigh_Block_Museum_of_Art
http://dbpedia.org/resource/Maryhill_Museum_of_Art
http://dbpedia.org/resource/Mashantucket_Pequot_Museum_and_Research_Center
http://dbpedia.org/resource/Massachusetts_Museum_of_Contemporary_Art
http://dbpedia.org/resource/Matenadaran
http://dbpedia.org/resource/Mathare_Football_for_Hope_Centre
http://dbpedia.org/resource/Mathematikum
http://dbpedia.org/resource/Matisse_Museum_(Le_Cateau)
http://dbpedia.org/resource/Matthaei_Botanical_Gardens
http://dbpedia.org/resource/Maturango_Museum
http://dbpedia.org/resource/Mauritshuis
http://dbpedia.org/resource/Mausoleum_of_Struggle_and_Martyrdom
http://dbpedia.org/resource/Maxwell_Museum_of_Anthropology
http://dbpedia.org/resource/Mazonovo__Mazonovo__1
http://dbpedia.org/resource/Mazza_Museum_of_International_Art_from_Picture_Books
http://dbpedia.org/resource/McAuliffe-Shepard_Discovery_Center
http://dbpedia.org/resource/McClelland_Gallery_and_Sculpture_Park
http://dbpedia.org/resource/McClurg_Museum
http://dbpedia.org/resource/McCord_Museum
http://dbpedia.org/resource/McCrae_House
http://dbpedia.org/resource/McCreary_County_Museum
http://dbpedia.org/resource/McDonald's_USA_First_Store_Museum
http://dbpedia.org/resource/McDonough_Museum_of_Art
http://dbpedia.org/resource/McGregor_Museum
http://dbpedia.org/resource/McLarty_Treasure_Museum
http://dbpedia.org/resource/McLaughlin_Planetarium
http://dbpedia.org/resource/McLean_County_Museum_of_History
http://dbpedia.org/resource/McManus_Galleries
http://dbpedia.org/resource/McMaster_Museum_of_Art
http://dbpedia.org/resource/McMichael_Canadian_Art_Collection
http://dbpedia.org/resource/McNay_Art_Museum
http://dbpedia.org/resource/McWane_Science_Center
http://dbpedia.org/resource/Me%C4%91imurje_County_Museum
http://dbpedia.org/resource/Meadows_Museum
http://dbpedia.org/resource/Medelhavsmuseet
http://dbpedia.org/resource/Medical_Museion_(Copenhagen)
http://dbpedia.org/resource/Medway_Megaliths
http://dbpedia.org/resource/Meffan_Institute
http://dbpedia.org/resource/Mehmet_Akif_Ersoy_Literature_Museum_Library
http://dbpedia.org/resource/Mel_Fisher's_Treasure_Museum
http://dbpedia.org/resource/Mel_Fisher_Maritime_Heritage_Museum
http://dbpedia.org/resource/Melbourne's_Living_Museum_of_the_West
http://dbpedia.org/resource/Melbourne_Maritime_Museum
http://dbpedia.org/resource/Melbourne_Museum
http://dbpedia.org/resource/Memorial_Art_Gallery
http://dbpedia.org/resource/Memorial_in_Commemoration_of_Famines'_Victims_in_Ukraine
http://dbpedia.org/resource/Memphis_Brooks_Museum_of_Art
http://dbpedia.org/resource/Memphis_Railroad_&_Trolley_Museum
http://dbpedia.org/resource/Memphis_Rock_N'_Soul_Museum
http://dbpedia.org/resource/Mendel_Art_Gallery
http://dbpedia.org/resource/Menkemaborg
http://dbpedia.org/resource/Mennonite_Heritage_Village
http://dbpedia.org/resource/Mercedes-Benz_Museum
http://dbpedia.org/resource/Mercer_Island_Historical_Society
http://dbpedia.org/resource/Mercer_Union
http://dbpedia.org/resource/Merseyside_Maritime_Museum
http://dbpedia.org/resource/Mersin_Atat%C3%BCrk_Museum
http://dbpedia.org/resource/Mersin_Museum
http://dbpedia.org/resource/Mersin_Naval_Museum
http://dbpedia.org/resource/Mesa_Historical_Museum
http://dbpedia.org/resource/Messner_Mountain_Museum
http://dbpedia.org/resource/Metropolitan_Museum_of_Art
http://dbpedia.org/resource/Metropolitan_Museum_of_Manila
