museum,place
http://dbpedia.org/resource/Devil's_Coulee_Dinosaur_Heritage_Museum,"http://dbpedia.org/resource/Warner,_Alberta"
http://dbpedia.org/resource/Devil's_Coulee_Dinosaur_Heritage_Museum,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Dharma_Wiratama_Museum,http://dbpedia.org/resource/Yogyakarta
http://dbpedia.org/resource/Dialogue_in_Silence,http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Dialogue_in_Silence,http://dbpedia.org/resource/Hamburg
http://dbpedia.org/resource/Dialogue_in_the_Dark,http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/Dialogue_in_the_Dark,http://dbpedia.org/resource/Hamburg
http://dbpedia.org/resource/Diamond_Museum_Amsterdam,http://dbpedia.org/resource/Amsterdam
http://dbpedia.org/resource/Diamond_Museum_Amsterdam,http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Dick's_Classic_Garage,http://dbpedia.org/resource/Texas
http://dbpedia.org/resource/Dick's_Classic_Garage,"http://dbpedia.org/resource/San_Marcos,_Texas"
http://dbpedia.org/resource/Dick_Institute,http://dbpedia.org/resource/Kilmarnock
http://dbpedia.org/resource/Didcot_Railway_Centre,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Didcot_Railway_Centre,http://dbpedia.org/resource/Oxfordshire
http://dbpedia.org/resource/Didcot_Railway_Centre,http://dbpedia.org/resource/Didcot
http://dbpedia.org/resource/Diefenbaker_House,"http://dbpedia.org/resource/Prince_Albert,_Saskatchewan"
http://dbpedia.org/resource/Dimbola_Lodge,http://dbpedia.org/resource/Isle_of_Wight
http://dbpedia.org/resource/Dimbola_Lodge,"http://dbpedia.org/resource/Freshwater,_Isle_of_Wight"
http://dbpedia.org/resource/Dinopolis,http://dbpedia.org/resource/Teruel
http://dbpedia.org/resource/Dinopolis,http://dbpedia.org/resource/Spain
http://dbpedia.org/resource/Dinosaur_Isle,http://dbpedia.org/resource/Isle_of_Wight
http://dbpedia.org/resource/Dinosaur_Isle,http://dbpedia.org/resource/Sandown
http://dbpedia.org/resource/Discovery_Center_of_Springfield,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Discovery_Center_of_Springfield,"http://dbpedia.org/resource/Springfield,_Missouri"
http://dbpedia.org/resource/Discovery_Centre,"http://dbpedia.org/resource/Halifax,_Nova_Scotia"
http://dbpedia.org/resource/Discovery_Children's_Museum,http://dbpedia.org/resource/Las_Vegas
http://dbpedia.org/resource/Discovery_Cube_Orange_County,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Discovery_Cube_Orange_County,"http://dbpedia.org/resource/Santa_Ana,_California"
http://dbpedia.org/resource/Discovery_Museum,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Discovery_Museum,http://dbpedia.org/resource/Newcastle_upon_Tyne
http://dbpedia.org/resource/Discovery_Museum_and_Planetarium,"http://dbpedia.org/resource/Bridgeport,_Connecticut"
http://dbpedia.org/resource/Discovery_Place,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Discovery_Place,"http://dbpedia.org/resource/Charlotte,_North_Carolina"
http://dbpedia.org/resource/Discovery_Station,"http://dbpedia.org/resource/Hagerstown,_Maryland"
http://dbpedia.org/resource/Dishman_Art_Museum,"http://dbpedia.org/resource/Beaumont,_Texas"
http://dbpedia.org/resource/Distomo_Archaeological_Collection,http://dbpedia.org/resource/Boeotia
http://dbpedia.org/resource/Distomo_Archaeological_Collection,http://dbpedia.org/resource/Central_Greece
http://dbpedia.org/resource/Distomo_Archaeological_Collection,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Distomo_Archaeological_Collection,http://dbpedia.org/resource/Distomo
http://dbpedia.org/resource/District_Museum_in_Toruń,http://dbpedia.org/resource/Toruń
http://dbpedia.org/resource/District_Six_Museum,http://dbpedia.org/resource/Cape_Town
http://dbpedia.org/resource/Dock_Museum,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Dock_Museum,http://dbpedia.org/resource/Barrow-in-Furness
http://dbpedia.org/resource/Dock_Museum,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Doge's_Palace,http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Doge's_Palace,http://dbpedia.org/resource/Piazza_San_Marco
http://dbpedia.org/resource/Doge's_Palace,http://dbpedia.org/resource/Venice
"http://dbpedia.org/resource/Dogra_Art_Museum,_Jammu",http://dbpedia.org/resource/Jammu
"http://dbpedia.org/resource/Dogra_Art_Museum,_Jammu",http://dbpedia.org/resource/Mubarak_Mandi_Palace
"http://dbpedia.org/resource/Dogra_Art_Museum,_Jammu",http://dbpedia.org/resource/India
http://dbpedia.org/resource/Dolan_DNA_Learning_Center,"http://dbpedia.org/resource/Cold_Spring_Harbor,_New_York"
http://dbpedia.org/resource/Dolph_Briscoe_Center_for_American_History,"http://dbpedia.org/resource/Austin,_Texas"
http://dbpedia.org/resource/Don_F._Pratt_Memorial_Museum,http://dbpedia.org/resource/Kentucky
http://dbpedia.org/resource/Don_Garlits_Museum_of_Drag_Racing,"http://dbpedia.org/resource/Ocala,_Florida"
http://dbpedia.org/resource/Don_Harrington_Discovery_Center,"http://dbpedia.org/resource/Amarillo,_Texas"
http://dbpedia.org/resource/Don_Rhodes_Mining_and_Transport_Museum,"http://dbpedia.org/resource/Port_Hedland,_Western_Australia"
http://dbpedia.org/resource/Donegal_County_Museum,http://dbpedia.org/resource/County_Donegal
http://dbpedia.org/resource/Donegal_County_Museum,http://dbpedia.org/resource/Letterkenny
http://dbpedia.org/resource/Donegal_County_Museum,http://dbpedia.org/resource/Republic_of_Ireland
http://dbpedia.org/resource/Doon_Heritage_Village,"http://dbpedia.org/resource/Kitchener,_Ontario"
http://dbpedia.org/resource/Doon_Heritage_Village,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Dordrechts_Museum,http://dbpedia.org/resource/Dordrecht
http://dbpedia.org/resource/Dordrechts_Museum,http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Dorman_Museum,http://dbpedia.org/resource/Middlesbrough
http://dbpedia.org/resource/Dorman_Museum,http://dbpedia.org/resource/Linthorpe
http://dbpedia.org/resource/Dornier_Museum_Friedrichshafen,http://dbpedia.org/resource/Friedrichshafen_Airport
http://dbpedia.org/resource/Dornier_Museum_Friedrichshafen,http://dbpedia.org/resource/Baden-Württemberg
http://dbpedia.org/resource/Dorrigo_Steam_Railway_and_Museum,"http://dbpedia.org/resource/Dorrigo,_New_South_Wales"
http://dbpedia.org/resource/Dorset_Teddy_Bear_Museum,http://dbpedia.org/resource/Dorset
http://dbpedia.org/resource/Dorset_Teddy_Bear_Museum,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Dorset_Teddy_Bear_Museum,"http://dbpedia.org/resource/Dorchester,_Dorset"
http://dbpedia.org/resource/Doual'art,http://dbpedia.org/resource/Cameroon
http://dbpedia.org/resource/Doual'art,http://dbpedia.org/resource/Bonanjo
http://dbpedia.org/resource/Douz_Museum,http://dbpedia.org/resource/Douz
http://dbpedia.org/resource/Douz_Museum,http://dbpedia.org/resource/Tunisia
http://dbpedia.org/resource/Dover_Museum,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Dover_Museum,http://dbpedia.org/resource/Dover
http://dbpedia.org/resource/Doğançay_Museum,http://dbpedia.org/resource/Beyoğlu
http://dbpedia.org/resource/Dr._Bhau_Daji_Lad_Museum,http://dbpedia.org/resource/Byculla
http://dbpedia.org/resource/Dr._Bhau_Daji_Lad_Museum,http://dbpedia.org/resource/Mumbai
http://dbpedia.org/resource/Dr._Jenner’s_House,"http://dbpedia.org/resource/Berkeley,_Gloucestershire"
http://dbpedia.org/resource/Dr._John_D._Cooper_Archaeological_and_Paleontological_Center,http://dbpedia.org/resource/California
http://dbpedia.org/resource/Dr._John_D._Cooper_Archaeological_and_Paleontological_Center,"http://dbpedia.org/resource/Orange_County,_California"
http://dbpedia.org/resource/Drake_Planetarium_and_Science_Center,http://dbpedia.org/resource/Cincinnati
http://dbpedia.org/resource/Drake_Well_Museum,http://dbpedia.org/resource/Pennsylvania
http://dbpedia.org/resource/Drake_Well_Museum,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Drake_Well_Museum,"http://dbpedia.org/resource/Titusville,_Pennsylvania"
http://dbpedia.org/resource/Drawing_Center,http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/Drents_Museum,http://dbpedia.org/resource/Assen
http://dbpedia.org/resource/Drents_Museum,http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Dresden_Armory,http://dbpedia.org/resource/Dresden
http://dbpedia.org/resource/Dresden_Armory,http://dbpedia.org/resource/Dresden_Castle
http://dbpedia.org/resource/Dresden_City_Museum,http://dbpedia.org/resource/Dresden
http://dbpedia.org/resource/Dresden_City_Museum,http://dbpedia.org/resource/Saxony
http://dbpedia.org/resource/Driehaus_Museum,http://dbpedia.org/resource/Illinois
http://dbpedia.org/resource/Driehaus_Museum,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Driehaus_Museum,http://dbpedia.org/resource/Chicago
http://dbpedia.org/resource/Drohobych_Museum,http://dbpedia.org/resource/Ukraine
http://dbpedia.org/resource/Drohobych_Museum,http://dbpedia.org/resource/Drohobych
http://dbpedia.org/resource/Drossinis_Museum,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Drossinis_Museum,http://dbpedia.org/resource/Athens
http://dbpedia.org/resource/Drossinis_Museum,http://dbpedia.org/resource/Kifissia
http://dbpedia.org/resource/Drostdy_Museum,http://dbpedia.org/resource/Swellendam
http://dbpedia.org/resource/Drostdy_Museum,http://dbpedia.org/resource/South_Africa
http://dbpedia.org/resource/DuPont_Museum,"http://dbpedia.org/resource/DuPont,_Washington"
http://dbpedia.org/resource/DuSable_Museum_of_African_American_History,http://dbpedia.org/resource/Illinois
http://dbpedia.org/resource/DuSable_Museum_of_African_American_History,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/DuSable_Museum_of_African_American_History,http://dbpedia.org/resource/Chicago
http://dbpedia.org/resource/Du_Fu_Thatched_Cottage,http://dbpedia.org/resource/Chengdu
http://dbpedia.org/resource/Dubai_Museum,http://dbpedia.org/resource/Bur_Dubai
http://dbpedia.org/resource/Dubois_Museum,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Dubois_Museum,"http://dbpedia.org/resource/Dubois,_Wyoming"
http://dbpedia.org/resource/Dudley_Museum_and_Art_Gallery,http://dbpedia.org/resource/Dudley
http://dbpedia.org/resource/Dudley_Museum_and_Art_Gallery,http://dbpedia.org/resource/West_Midlands_(county)
http://dbpedia.org/resource/Duff_Baby_House,"http://dbpedia.org/resource/Windsor,_Ontario"
http://dbpedia.org/resource/Duff_Baby_House,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Duluth_Depot,http://dbpedia.org/resource/Minnesota
http://dbpedia.org/resource/Duluth_Depot,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Duluth_Depot,"http://dbpedia.org/resource/Duluth,_Minnesota"
http://dbpedia.org/resource/Dulwich_Picture_Gallery,http://dbpedia.org/resource/Dulwich
http://dbpedia.org/resource/Dumfries_and_Galloway_Aviation_Museum,http://dbpedia.org/resource/Dumfries
http://dbpedia.org/resource/Dumfries_and_Galloway_Aviation_Museum,http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Duncan_Gallery_of_Art,"http://dbpedia.org/resource/DeLand,_Florida"
http://dbpedia.org/resource/Dundee_Museum_of_Transport,http://dbpedia.org/resource/Dundee
http://dbpedia.org/resource/Dundee_Museum_of_Transport,http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Dundurn_Castle,"http://dbpedia.org/resource/Hamilton,_Ontario"
http://dbpedia.org/resource/Dundurn_Castle,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Dunster_Museum_&_Doll_Collection,http://dbpedia.org/resource/Somerset
http://dbpedia.org/resource/Dunster_Museum_&_Doll_Collection,http://dbpedia.org/resource/Dunster
http://dbpedia.org/resource/Durham_University_Oriental_Museum,"http://dbpedia.org/resource/Durham,_England"
http://dbpedia.org/resource/Durham_University_Oriental_Museum,http://dbpedia.org/resource/United_Kingdom
http://dbpedia.org/resource/Durrell_Museum,"http://dbpedia.org/resource/Durrell,_Newfoundland_and_Labrador"
http://dbpedia.org/resource/Durrell_Museum,http://dbpedia.org/resource/Newfoundland_and_Labrador
http://dbpedia.org/resource/Durrell_Museum,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Durrës_Archaeological_Museum,http://dbpedia.org/resource/Durrës
http://dbpedia.org/resource/Durrës_Archaeological_Museum,http://dbpedia.org/resource/Albania
http://dbpedia.org/resource/Dutch_Navy_Museum,http://dbpedia.org/resource/Den_Helder
http://dbpedia.org/resource/Dutch_Navy_Museum,http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Dynamic_Earth,http://dbpedia.org/resource/Greater_Sudbury
http://dbpedia.org/resource/Dynamic_Earth,http://dbpedia.org/resource/Ontario
http://dbpedia.org/resource/Dynamic_Earth,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Dzitoghtsyan_Museum_of_National_Architecture,http://dbpedia.org/resource/Armenia
http://dbpedia.org/resource/Dzitoghtsyan_Museum_of_National_Architecture,http://dbpedia.org/resource/Gyumri
http://dbpedia.org/resource/Döderhultarn_Museum,http://dbpedia.org/resource/Oskarshamn
http://dbpedia.org/resource/Döderhultarn_Museum,http://dbpedia.org/resource/Sweden
http://dbpedia.org/resource/Döderhultarn_Museum,http://dbpedia.org/resource/Europe
http://dbpedia.org/resource/Dünya_Müzeleri_Müzesi,http://dbpedia.org/resource/Eskişehir
http://dbpedia.org/resource/ECHO_Lake_Aquarium_and_Science_Center,http://dbpedia.org/resource/Vermont
http://dbpedia.org/resource/ECHO_Lake_Aquarium_and_Science_Center,"http://dbpedia.org/resource/Burlington,_Vermont"
http://dbpedia.org/resource/ESMoA,http://dbpedia.org/resource/California
http://dbpedia.org/resource/ESMoA,"http://dbpedia.org/resource/El_Segundo,_California"
http://dbpedia.org/resource/EYE_Film_Institute_Netherlands,http://dbpedia.org/resource/Amsterdam
http://dbpedia.org/resource/East_Anglia_Transport_Museum,http://dbpedia.org/resource/Suffolk
http://dbpedia.org/resource/East_Anglia_Transport_Museum,http://dbpedia.org/resource/Carlton_Colville
http://dbpedia.org/resource/East_Anglia_Transport_Museum,http://dbpedia.org/resource/Lowestoft
http://dbpedia.org/resource/East_Jersey_Olde_Towne_Village,"http://dbpedia.org/resource/Piscataway,_New_Jersey"
http://dbpedia.org/resource/East_Kentucky_Science_Center,http://dbpedia.org/resource/Kentucky
http://dbpedia.org/resource/East_Kentucky_Science_Center,"http://dbpedia.org/resource/Prestonsburg,_Kentucky"
http://dbpedia.org/resource/East_Side_Gallery,http://dbpedia.org/resource/Mühlenstrasse
http://dbpedia.org/resource/East_Side_Gallery,http://dbpedia.org/resource/Germany
http://dbpedia.org/resource/East_Side_Gallery,http://dbpedia.org/resource/Berlin
http://dbpedia.org/resource/East_Tennessee_Historical_Society__Museum_of_East_Tennessee_History__1,"http://dbpedia.org/resource/Knoxville,_Tennessee"
http://dbpedia.org/resource/Eastern_Shore_Railway_Museum,http://dbpedia.org/resource/Virginia
http://dbpedia.org/resource/Eastern_Shore_Railway_Museum,"http://dbpedia.org/resource/Parksley,_Virginia"
http://dbpedia.org/resource/Ebenezer_Avery_House,"http://dbpedia.org/resource/Groton,_Connecticut"
http://dbpedia.org/resource/Eckley_Miners'_Village,"http://dbpedia.org/resource/Luzerne_County,_Pennsylvania"
http://dbpedia.org/resource/Eckley_Miners'_Village,http://dbpedia.org/resource/Pennsylvania
http://dbpedia.org/resource/Eckley_Miners'_Village,"http://dbpedia.org/resource/Foster_Township,_Luzerne_County,_Pennsylvania"
http://dbpedia.org/resource/Eckley_Miners'_Village,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Eckley_Miners'_Village,"http://dbpedia.org/resource/Hazleton,_Pennsylvania"
http://dbpedia.org/resource/EcoTarium,"http://dbpedia.org/resource/Worcester,_Massachusetts"
http://dbpedia.org/resource/EdVenture,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/EdVenture,"http://dbpedia.org/resource/Columbia,_South_Carolina"
http://dbpedia.org/resource/Ed_Leith_Cretaceous_Menagerie,http://dbpedia.org/resource/Winnipeg
http://dbpedia.org/resource/Ed_Leith_Cretaceous_Menagerie,http://dbpedia.org/resource/Canada
"http://dbpedia.org/resource/Edgar_Allan_Poe_Museum_(Richmond,_Virginia)","http://dbpedia.org/resource/Richmond,_Virginia"
http://dbpedia.org/resource/Edmonton_Radial_Railway_Society,http://dbpedia.org/resource/Alberta
http://dbpedia.org/resource/Edmonton_Radial_Railway_Society,http://dbpedia.org/resource/Edmonton
http://dbpedia.org/resource/Edmonton_Radial_Railway_Society,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Edo-Tokyo_Museum,"http://dbpedia.org/resource/Sumida,_Tokyo"
http://dbpedia.org/resource/Eduardo_Sívori_Museum,http://dbpedia.org/resource/Buenos_Aires
http://dbpedia.org/resource/Eduardo_Sívori_Museum,http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Educational_Museum_Gama_D'Eça,http://dbpedia.org/resource/Rio_Grande_do_Sul
http://dbpedia.org/resource/Educational_Museum_Gama_D'Eça,"http://dbpedia.org/resource/Santa_Maria,_Rio_Grande_do_Sul"
http://dbpedia.org/resource/Educational_Museum_Gama_D'Eça,http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Egyptian_Geological_Museum,http://dbpedia.org/resource/Maadi
http://dbpedia.org/resource/Egyptian_Museum,http://dbpedia.org/resource/Cairo
http://dbpedia.org/resource/Egyptian_Museum_(Milan),http://dbpedia.org/resource/Milan
http://dbpedia.org/resource/Egyptian_Museum_(Milan),http://dbpedia.org/resource/Italy
http://dbpedia.org/resource/Egyptian_National_Military_Museum,http://dbpedia.org/resource/Cairo
http://dbpedia.org/resource/Egyptian_National_Military_Museum,http://dbpedia.org/resource/Cairo_Citadel
http://dbpedia.org/resource/Eight-Point_Gallery_Cafe,http://dbpedia.org/resource/Kollam
http://dbpedia.org/resource/Eisenhower_Birthplace_State_Historic_Site,"http://dbpedia.org/resource/Denison,_Texas"
http://dbpedia.org/resource/Eisinga_Planetarium,http://dbpedia.org/resource/Franeker
http://dbpedia.org/resource/Eisinga_Planetarium,http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Eiteljorg_Museum_of_American_Indians_and_Western_Art,http://dbpedia.org/resource/Indiana
http://dbpedia.org/resource/Eiteljorg_Museum_of_American_Indians_and_Western_Art,http://dbpedia.org/resource/Indianapolis
http://dbpedia.org/resource/Eizō_&_Tōichi_Katō_Memorial_Art_Museum,"http://dbpedia.org/resource/Gifu,_Gifu"
http://dbpedia.org/resource/Eizō_&_Tōichi_Katō_Memorial_Art_Museum,http://dbpedia.org/resource/Japan
http://dbpedia.org/resource/Eizō_&_Tōichi_Katō_Memorial_Art_Museum,http://dbpedia.org/resource/Gifu_Park
http://dbpedia.org/resource/El_Djem_Archaeological_Museum,http://dbpedia.org/resource/El_Djem
http://dbpedia.org/resource/El_Djem_Archaeological_Museum,http://dbpedia.org/resource/Tunisia
http://dbpedia.org/resource/El_Masnou_Municipal_Nautical_Museum,http://dbpedia.org/resource/El_Masnou
http://dbpedia.org/resource/El_Museo_del_Barrio,http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/El_Museo_del_Barrio,http://dbpedia.org/resource/Fifth_Avenue
http://dbpedia.org/resource/El_Museo_del_Barrio,http://dbpedia.org/resource/New_York_City
http://dbpedia.org/resource/El_Paso_Holocaust_Museum_and_Study_Center,"http://dbpedia.org/resource/El_Paso,_Texas"
http://dbpedia.org/resource/El_Paso_Holocaust_Museum_and_Study_Center,http://dbpedia.org/resource/Texas
http://dbpedia.org/resource/El_Paso_Museum_of_Archaeology,"http://dbpedia.org/resource/El_Paso,_Texas"
http://dbpedia.org/resource/El_Paso_Museum_of_Archaeology,http://dbpedia.org/resource/Texas
http://dbpedia.org/resource/El_Paso_Museum_of_History,"http://dbpedia.org/resource/El_Paso,_Texas"
http://dbpedia.org/resource/El_Paso_Museum_of_History,http://dbpedia.org/resource/Texas
http://dbpedia.org/resource/El_Ter_Industrial_Museum_–_Can_Sanglas,http://dbpedia.org/resource/Manlleu
http://dbpedia.org/resource/Eldon_House,"http://dbpedia.org/resource/London,_Ontario"
http://dbpedia.org/resource/Eldon_House,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Electric_City_Trolley_Museum,http://dbpedia.org/resource/Pennsylvania
http://dbpedia.org/resource/Electric_City_Trolley_Museum,"http://dbpedia.org/resource/Scranton,_Pennsylvania"
http://dbpedia.org/resource/Elgar_Birthplace_Museum,http://dbpedia.org/resource/Worcestershire
http://dbpedia.org/resource/Elgar_Birthplace_Museum,"http://dbpedia.org/resource/Broadheath,_Worcestershire"
http://dbpedia.org/resource/Elgin_County_Railway_Museum,"http://dbpedia.org/resource/St._Thomas,_Ontario"
http://dbpedia.org/resource/Elgin_Military_Museum,"http://dbpedia.org/resource/St._Thomas,_Ontario"
http://dbpedia.org/resource/Eli_Whitney_Museum,"http://dbpedia.org/resource/Hamden,_Connecticut"
http://dbpedia.org/resource/Eli_and_Edythe_Broad_Art_Museum,http://dbpedia.org/resource/Michigan
http://dbpedia.org/resource/Eli_and_Edythe_Broad_Art_Museum,"http://dbpedia.org/resource/East_Lansing,_Michigan"
http://dbpedia.org/resource/Elkhorn_City_Railroad_Museum,http://dbpedia.org/resource/Kentucky
http://dbpedia.org/resource/Elkhorn_City_Railroad_Museum,"http://dbpedia.org/resource/Elkhorn_City,_Kentucky"
http://dbpedia.org/resource/Ellert_en_Brammert_(museum),"http://dbpedia.org/resource/Schoonoord,_Coevorden"
http://dbpedia.org/resource/Ellert_en_Brammert_(museum),http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Elliott_Avedon_Museum_and_Archive_of_Games,http://dbpedia.org/resource/Ontario
http://dbpedia.org/resource/Elliott_Avedon_Museum_and_Archive_of_Games,"http://dbpedia.org/resource/Waterloo,_Ontario"
http://dbpedia.org/resource/Elliott_Avedon_Museum_and_Archive_of_Games,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Elliott_Museum,http://dbpedia.org/resource/Florida_State_Road_A1A
http://dbpedia.org/resource/Elliott_Museum,"http://dbpedia.org/resource/Stuart,_Florida"
http://dbpedia.org/resource/Elliott_Museum,http://dbpedia.org/resource/Hutchinson_Island_(Florida)
http://dbpedia.org/resource/Ellis_Bird_Farm,"http://dbpedia.org/resource/Lacombe,_Alberta"
http://dbpedia.org/resource/Ellis_Bird_Farm,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Elmina_Java_Museum,http://dbpedia.org/resource/Elmina
http://dbpedia.org/resource/Elmina_Java_Museum,http://dbpedia.org/resource/Ghana
http://dbpedia.org/resource/Elsecar_Heritage_Centre,http://dbpedia.org/resource/England
http://dbpedia.org/resource/Elsecar_Heritage_Centre,http://dbpedia.org/resource/South_Yorkshire
http://dbpedia.org/resource/Elsecar_Heritage_Centre,http://dbpedia.org/resource/Elsecar
http://dbpedia.org/resource/Ema_Gordon_Klabin_Cultural_Foundation,http://dbpedia.org/resource/São_Paulo
http://dbpedia.org/resource/Ema_Gordon_Klabin_Cultural_Foundation,http://dbpedia.org/resource/Brazil
http://dbpedia.org/resource/Emily_Carr_House,"http://dbpedia.org/resource/Victoria,_British_Columbia"
http://dbpedia.org/resource/Emphietsoglou_Gallery_Museum,http://dbpedia.org/resource/Athens
http://dbpedia.org/resource/Emphietsoglou_Gallery_Museum,http://dbpedia.org/resource/Marousi
http://dbpedia.org/resource/Empire_State_Aerosciences_Museum,http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/Empire_State_Aerosciences_Museum,http://dbpedia.org/resource/United_States
http://dbpedia.org/resource/Empire_State_Aerosciences_Museum,"http://dbpedia.org/resource/Glenville,_Schenectady_County,_New_York"
http://dbpedia.org/resource/Empire_State_Railway_Museum,http://dbpedia.org/resource/Phoenicia_Railroad_Station
http://dbpedia.org/resource/Engineers_Museum,http://dbpedia.org/resource/Finland
http://dbpedia.org/resource/Engineers_Museum,http://dbpedia.org/resource/Miehikkälä
http://dbpedia.org/resource/Enjoy_Public_Art_Gallery,http://dbpedia.org/resource/Wellington
http://dbpedia.org/resource/Enjoy_Public_Art_Gallery,http://dbpedia.org/resource/New_Zealand
http://dbpedia.org/resource/Ennigaldi-Nanna's_museum,http://dbpedia.org/resource/Ur
http://dbpedia.org/resource/Enoch_Turner_School,http://dbpedia.org/resource/Toronto
http://dbpedia.org/resource/Ephesus_Archaeological_Museum,http://dbpedia.org/resource/İzmir_Province
http://dbpedia.org/resource/Ephesus_Archaeological_Museum,http://dbpedia.org/resource/Turkey
http://dbpedia.org/resource/Ephesus_Archaeological_Museum,http://dbpedia.org/resource/Selçuk
http://dbpedia.org/resource/Epigraphical_Museum,http://dbpedia.org/resource/Greece
http://dbpedia.org/resource/Epigraphical_Museum,http://dbpedia.org/resource/Athens
http://dbpedia.org/resource/Epigraphy_Museum_of_Tripoli,http://dbpedia.org/resource/Tripoli
http://dbpedia.org/resource/Epigraphy_Museum_of_Tripoli,http://dbpedia.org/resource/Libya
http://dbpedia.org/resource/Erarta,http://dbpedia.org/resource/Vasilyevsky_Island
http://dbpedia.org/resource/Erarta,http://dbpedia.org/resource/Saint_Petersburg
http://dbpedia.org/resource/Erawan_Museum,http://dbpedia.org/resource/Samut_Prakan_Province
http://dbpedia.org/resource/Erie_Art_Museum,"http://dbpedia.org/resource/Erie,_Pennsylvania"
http://dbpedia.org/resource/Erie_Maritime_Museum,"http://dbpedia.org/resource/Erie,_Pennsylvania"
http://dbpedia.org/resource/Erie_Maritime_Museum,http://dbpedia.org/resource/Pennsylvania
http://dbpedia.org/resource/Erland_Lee_Museum,"http://dbpedia.org/resource/Stoney_Creek,_Ontario"
http://dbpedia.org/resource/Erland_Lee_Museum,http://dbpedia.org/resource/Canada
http://dbpedia.org/resource/Ernesto_de_la_Cárcova_Museum_of_Reproductions_and_Comparative_Sculpture,http://dbpedia.org/resource/Buenos_Aires
http://dbpedia.org/resource/Ernesto_de_la_Cárcova_Museum_of_Reproductions_and_Comparative_Sculpture,http://dbpedia.org/resource/Argentina
http://dbpedia.org/resource/Es_Baluard,"http://dbpedia.org/resource/Palma,_Majorca"
http://dbpedia.org/resource/Es_Baluard,http://dbpedia.org/resource/Majorca
http://dbpedia.org/resource/Escher_Museum,http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Escher_Museum,http://dbpedia.org/resource/The_Hague
http://dbpedia.org/resource/Estonian_Firefighting_Museum,http://dbpedia.org/resource/Estonia
http://dbpedia.org/resource/Estonian_Firefighting_Museum,http://dbpedia.org/resource/Tallinn
http://dbpedia.org/resource/Estonian_History_Museum,http://dbpedia.org/resource/Estonia
http://dbpedia.org/resource/Estonian_History_Museum,http://dbpedia.org/resource/Tallinn
http://dbpedia.org/resource/Estonian_Maritime_Museum,http://dbpedia.org/resource/Estonia
http://dbpedia.org/resource/Estonian_Maritime_Museum,http://dbpedia.org/resource/Tallinn
http://dbpedia.org/resource/Estonian_Open_Air_Museum,http://dbpedia.org/resource/Kopli_Bay
http://dbpedia.org/resource/Estonian_Open_Air_Museum,http://dbpedia.org/resource/Estonia
http://dbpedia.org/resource/Estonian_Sports_Museum,http://dbpedia.org/resource/Tartu
http://dbpedia.org/resource/Estonian_Theatre_and_Music_Museum,http://dbpedia.org/resource/Estonia
