author||place
http://dbpedia.org/resource/A._Walter_Norblad||http://dbpedia.org/resource/Michigan
http://dbpedia.org/resource/A._Walter_Norblad||http://dbpedia.org/resource/Escanaba,_Michigan
http://dbpedia.org/resource/Aaron_Bean||http://dbpedia.org/resource/Fernandina_Beach,_Florida
http://dbpedia.org/resource/Aaron_Dixon||http://dbpedia.org/resource/Chicago
http://dbpedia.org/resource/Aaron_Fletcher_Stevens||http://dbpedia.org/resource/New_Hampshire
http://dbpedia.org/resource/Aaron_Fletcher_Stevens||http://dbpedia.org/resource/Derry,_New_Hampshire
http://dbpedia.org/resource/Aaron_H._Cragin||http://dbpedia.org/resource/Weston,_Vermont
http://dbpedia.org/resource/Aaron_Harlan||http://dbpedia.org/resource/Warren_County,_Ohio
http://dbpedia.org/resource/Aaron_Pe%C3%B1a||http://dbpedia.org/resource/Austin,_Texas
http://dbpedia.org/resource/Aaron_Pe%C3%B1a||http://dbpedia.org/resource/Texas
http://dbpedia.org/resource/Aaron_Schock||http://dbpedia.org/resource/Minnesota
http://dbpedia.org/resource/Aaron_Schock||http://dbpedia.org/resource/Morris,_Minnesota
http://dbpedia.org/resource/Aaron_Van_Schaick_Cochrane||http://dbpedia.org/resource/Coxsackie,_New_York
http://dbpedia.org/resource/Aaron_Van_Schaick_Cochrane||http://dbpedia.org/resource/New_York
http://dbpedia.org/resource/Ab_Klink||http://dbpedia.org/resource/Stellendam
http://dbpedia.org/resource/Abang_Haji_Openg||http://dbpedia.org/resource/Kuching
http://dbpedia.org/resource/Abbas_Adham||http://dbpedia.org/resource/Tabriz
http://dbpedia.org/resource/Abbas_Araghchi||http://dbpedia.org/resource/Tehran
http://dbpedia.org/resource/Abd%C3%BCllatif_%C5%9Eener||http://dbpedia.org/resource/Sivas_Province
http://dbpedia.org/resource/Abd%C3%BCllatif_%C5%9Eener||http://dbpedia.org/resource/G%C3%BCr%C3%BCn
http://dbpedia.org/resource/Abd_al-Karim_Qasim||http://dbpedia.org/resource/Baghdad
http://dbpedia.org/resource/Abdal%C3%A1_Bucaram||http://dbpedia.org/resource/Guayaquil
http://dbpedia.org/resource/Abdallah_Djaballah||http://dbpedia.org/resource/Skikda
http://dbpedia.org/resource/Abdallah_El-Yafi||http://dbpedia.org/resource/Beirut
http://dbpedia.org/resource/Abdel_Hamid_al-Sarraj||http://dbpedia.org/resource/Hama
http://dbpedia.org/resource/Abdel_Rahman_Swar_al-Dahab||http://dbpedia.org/resource/Omdurman
http://dbpedia.org/resource/Abdelaziz_Belkhadem||http://dbpedia.org/resource/Laghouat_Province
http://dbpedia.org/resource/Abdelhamid_Sharaf||http://dbpedia.org/resource/Baghdad
http://dbpedia.org/resource/Abdellatif_Filali||http://dbpedia.org/resource/Beni_Mellal
http://dbpedia.org/resource/Abdellatif_Filali||http://dbpedia.org/resource/Fes
http://dbpedia.org/resource/Abdelmalek_Benhabyles||http://dbpedia.org/resource/Beni_Aziz
http://dbpedia.org/resource/Abderrahmane_Far%C3%A8s||http://dbpedia.org/resource/B%C3%A9ja%C3%AFa_Province
http://dbpedia.org/resource/Abderrahmane_Far%C3%A8s||http://dbpedia.org/resource/Amalou,_Algeria
http://dbpedia.org/resource/Abderrahmane_Youssoufi||http://dbpedia.org/resource/Tangier
http://dbpedia.org/resource/Abdessalam_Jalloud||http://dbpedia.org/resource/Mizda
http://dbpedia.org/resource/Abdihakim_Abdullahi_Haji_Omar||http://dbpedia.org/resource/Buuhoodle
http://dbpedia.org/resource/Abdiqasim_Salad_Hassan||http://dbpedia.org/resource/Galdogob
http://dbpedia.org/resource/Abdirahman_Duale_Beyle||http://dbpedia.org/resource/Awdal
http://dbpedia.org/resource/Abdirahman_Farole||http://dbpedia.org/resource/Eyl
http://dbpedia.org/resource/Abdirashid_Ali_Shermarke||http://dbpedia.org/resource/Mudug
http://dbpedia.org/resource/Abdirashid_Ali_Shermarke||http://dbpedia.org/resource/Harardhere
http://dbpedia.org/resource/Abdisamad_Ali_Shire||http://dbpedia.org/resource/Taleh
http://dbpedia.org/resource/Abdol-Hossein_Farmanfarma||http://dbpedia.org/resource/Mecca
http://dbpedia.org/resource/Abdol-Hossein_Farmanfarma||http://dbpedia.org/resource/Tabriz
http://dbpedia.org/resource/Abdol_Majid_Mirza||http://dbpedia.org/resource/Tehran
http://dbpedia.org/resource/Abdolali_Bazargan||http://dbpedia.org/resource/Tehran
http://dbpedia.org/resource/Abdolhossein_Hazhir||http://dbpedia.org/resource/Kashan
http://dbpedia.org/resource/Abdollah_Nouri||http://dbpedia.org/resource/Mazandaran_Province
http://dbpedia.org/resource/Abdollah_Nouri||http://dbpedia.org/resource/Isfahan
http://dbpedia.org/resource/Abdollah_Ramezanzadeh||http://dbpedia.org/resource/Tehran
http://dbpedia.org/resource/Abdollah_Ramezanzadeh||http://dbpedia.org/resource/Dogonbadan
http://dbpedia.org/resource/Abdou_Diouf||http://dbpedia.org/resource/Louga
http://dbpedia.org/resource/Abdoulaye_Tour%C3%A9||http://dbpedia.org/resource/Kankan
http://dbpedia.org/resource/Abdujalil_Samadov||http://dbpedia.org/resource/Khujand
http://dbpedia.org/resource/Abdul-Halim_Sadulayev||http://dbpedia.org/resource/Argun,_Chechen_Republic
http://dbpedia.org/resource/AbdulWahab_Raweh||http://dbpedia.org/resource/Ta'izz
http://dbpedia.org/resource/Abdul_Akbar_Khan||http://dbpedia.org/resource/Khyber_Pakhtunkhwa
http://dbpedia.org/resource/Abdul_Akbar_Khan||http://dbpedia.org/resource/Mardan
http://dbpedia.org/resource/Abdul_Ali_Mazari||http://dbpedia.org/resource/Balkh
http://dbpedia.org/resource/Abdul_Ghafoor_Ahmed||http://dbpedia.org/resource/Bareilly
http://dbpedia.org/resource/Abdul_Ghani_Othman||http://dbpedia.org/resource/Ledang_District
http://dbpedia.org/resource/Abdul_Ghani_Othman||http://dbpedia.org/resource/Muar_town
http://dbpedia.org/resource/Abdul_Halim_Khaddam||http://dbpedia.org/resource/Baniyas
http://dbpedia.org/resource/Abdul_Haq_Shafaq||http://dbpedia.org/resource/Sar-e_Pol_Province
http://dbpedia.org/resource/Abdul_Jalil_(Bangladesh_politician)||http://dbpedia.org/resource/Naogaon
http://dbpedia.org/resource/Abdul_Jamil_Khan||http://dbpedia.org/resource/Mansehra
http://dbpedia.org/resource/Abdul_Karim_Brahui||http://dbpedia.org/resource/Nimruz_Province
http://dbpedia.org/resource/Abdul_Karim_al-Kabariti||http://dbpedia.org/resource/Amman
http://dbpedia.org/resource/Abdul_Qadir_(Afghan_leader)||http://dbpedia.org/resource/Jalalabad
http://dbpedia.org/resource/Abdul_Qadir_Dagarwal||http://dbpedia.org/resource/Herat
http://dbpedia.org/resource/Abdul_Qadir_Fitrat||http://dbpedia.org/resource/Badakhshan_Province
http://dbpedia.org/resource/Abdul_Qadir_Patel||http://dbpedia.org/resource/Karachi
http://dbpedia.org/resource/Abdul_Qadir_Patel||http://dbpedia.org/resource/Sindh
http://dbpedia.org/resource/Abdul_Qadir_al-Badri||http://dbpedia.org/resource/Abyar,_Libya
http://dbpedia.org/resource/Abdul_Qayyum_Khan||http://dbpedia.org/resource/Peshawar
http://dbpedia.org/resource/Abdul_Qayyum_Khan||http://dbpedia.org/resource/Chitral
http://dbpedia.org/resource/Abdul_Rahim_Hatef||http://dbpedia.org/resource/Kandahar
http://dbpedia.org/resource/Abdul_Rahman_Ya'kub||http://dbpedia.org/resource/Bintulu
http://dbpedia.org/resource/Abdul_Serry-Kamal||http://dbpedia.org/resource/Makeni
http://dbpedia.org/resource/Abdul_Serry-Kamal||http://dbpedia.org/resource/Bombali_District
http://dbpedia.org/resource/Abdul_Taib_Mahmud||http://dbpedia.org/resource/Miri
http://dbpedia.org/resource/Abdul_Zahir_(Afghan_Prime_Minister)||http://dbpedia.org/resource/Laghman_Province
http://dbpedia.org/resource/Abdullah_Atfeh||http://dbpedia.org/resource/Damascus
http://dbpedia.org/resource/Abdullah_G%C3%BCl||http://dbpedia.org/resource/Kayseri
http://dbpedia.org/resource/Abdullahi_Adamu||http://dbpedia.org/resource/Nasarawa_State
http://dbpedia.org/resource/Abdullahi_Adamu||http://dbpedia.org/resource/Keffi
http://dbpedia.org/resource/Abdullahi_Ahmed_Addow||http://dbpedia.org/resource/Barawa
http://dbpedia.org/resource/Abdullahi_Ahmed_Jama||http://dbpedia.org/resource/Erigavo
http://dbpedia.org/resource/Abdullahi_Issa||http://dbpedia.org/resource/Afgooye
http://dbpedia.org/resource/Abdullahi_Mohammed||http://dbpedia.org/resource/Ilorin
http://dbpedia.org/resource/Abdullahi_Sarki_Mukhtar||http://dbpedia.org/resource/Kano_State
http://dbpedia.org/resource/Abdullahi_Shelleng||http://dbpedia.org/resource/Adamawa_State
http://dbpedia.org/resource/Abdullahi_Shelleng||http://dbpedia.org/resource/Shelleng
http://dbpedia.org/resource/Abdullahi_Yusuf_Ahmed||http://dbpedia.org/resource/Galkayo
http://dbpedia.org/resource/Abdulsalami_Abubakar||http://dbpedia.org/resource/Niger_State
http://dbpedia.org/resource/Abdur_Razzaq_(politician)||http://dbpedia.org/resource/Damudya_Upazila
http://dbpedia.org/resource/Abdurrahman_Vazirov||http://dbpedia.org/resource/Shusha
http://dbpedia.org/resource/Abdurrahman_Wahid||http://dbpedia.org/resource/East_Java
http://dbpedia.org/resource/Abdurrahman_Wahid||http://dbpedia.org/resource/Jombang_Regency
http://dbpedia.org/resource/Abe_Goff||http://dbpedia.org/resource/Colfax,_Washington
http://dbpedia.org/resource/Abe_Isoo||http://dbpedia.org/resource/Fukuoka
http://dbpedia.org/resource/Abe_Landa||http://dbpedia.org/resource/Belfast
http://dbpedia.org/resource/Abel_Caballero||http://dbpedia.org/resource/Galicia_(Spain)
http://dbpedia.org/resource/Abel_Caballero||http://dbpedia.org/resource/Ponteareas
http://dbpedia.org/resource/Abel_Fran%C3%A7ois_Poisson||http://dbpedia.org/resource/Paris
http://dbpedia.org/resource/Abel_Goumba||http://dbpedia.org/resource/Ouaka
http://dbpedia.org/resource/Abel_John_Evans||http://dbpedia.org/resource/Lehi,_Utah
http://dbpedia.org/resource/Abel_LeBlanc||http://dbpedia.org/resource/Saint_John,_New_Brunswick
http://dbpedia.org/resource/Abelardo_L._Rodr%C3%ADguez||http://dbpedia.org/resource/Sonora
http://dbpedia.org/resource/Abelardo_L._Rodr%C3%ADguez||http://dbpedia.org/resource/Guaymas
http://dbpedia.org/resource/Abiel_Wood||http://dbpedia.org/resource/Wiscasset,_Maine
http://dbpedia.org/resource/Abimael_Guzm%C3%A1n||http://dbpedia.org/resource/Arequipa
http://dbpedia.org/resource/Abner_Nash||http://dbpedia.org/resource/Prince_Edward_County,_Virginia
http://dbpedia.org/resource/Abolghasem_Khazali||http://dbpedia.org/resource/Borujerd
http://dbpedia.org/resource/Abolhassan_Banisadr||http://dbpedia.org/resource/Hamedan
http://dbpedia.org/resource/Abraham_A._Ribicoff||http://dbpedia.org/resource/Connecticut
http://dbpedia.org/resource/Abraham_A._Ribicoff||http://dbpedia.org/resource/New_Britain,_Connecticut
http://dbpedia.org/resource/Abraham_Andrews_Barker||http://dbpedia.org/resource/Lovell,_Maine
http://dbpedia.org/resource/Abraham_B._Venable||http://dbpedia.org/resource/Prince_Edward_County,_Virginia
http://dbpedia.org/resource/Abraham_Clark||http://dbpedia.org/resource/New_Jersey
http://dbpedia.org/resource/Abraham_Herr_Smith||http://dbpedia.org/resource/Millersville,_Pennsylvania
http://dbpedia.org/resource/Abraham_J._Williams||http://dbpedia.org/resource/Hardy_County,_West_Virginia
http://dbpedia.org/resource/Abraham_K._Allison||http://dbpedia.org/resource/Jones_County,_Georgia
http://dbpedia.org/resource/Abraham_Krinizi||http://dbpedia.org/resource/Grodno
http://dbpedia.org/resource/Abraham_Kuyper||http://dbpedia.org/resource/Maassluis
http://dbpedia.org/resource/Abraham_M._Schermerhorn||http://dbpedia.org/resource/Schenectady,_New_York
http://dbpedia.org/resource/Abraham_Nott||http://dbpedia.org/resource/Deep_River,_Connecticut
http://dbpedia.org/resource/Abraham_Oyanedel||http://dbpedia.org/resource/Copiap%C3%B3
http://dbpedia.org/resource/Abraham_op_den_Graeff||http://dbpedia.org/resource/Krefeld
http://dbpedia.org/resource/Abram_A._Hammond||http://dbpedia.org/resource/Brattleboro,_Vermont
http://dbpedia.org/resource/Abram_Irvin_McDowell||http://dbpedia.org/resource/Kentucky
http://dbpedia.org/resource/Abram_Trigg||http://dbpedia.org/resource/Bedford,_Virginia
http://dbpedia.org/resource/Abram_Williams||http://dbpedia.org/resource/New_Portland,_Maine
http://dbpedia.org/resource/Absalom_J._Hembree||http://dbpedia.org/resource/White_County,_Tennessee
http://dbpedia.org/resource/Absalom_Willis_Robertson||http://dbpedia.org/resource/Martinsburg,_West_Virginia
http://dbpedia.org/resource/Abu_Aiah_Koroma||http://dbpedia.org/resource/Koidutown-Sefadu
http://dbpedia.org/resource/Abu_Aiah_Koroma||http://dbpedia.org/resource/Kono_District
http://dbpedia.org/resource/Abubakar_Saleh_Michika||http://dbpedia.org/resource/Adamawa_State
http://dbpedia.org/resource/Abubakar_Saleh_Michika||http://dbpedia.org/resource/Michika
http://dbpedia.org/resource/Abubakar_Tafawa_Balewa||http://dbpedia.org/resource/Bauchi
http://dbpedia.org/resource/Ace_Magashule||http://dbpedia.org/resource/Parys
http://dbpedia.org/resource/Achille_Occhetto||http://dbpedia.org/resource/Turin
http://dbpedia.org/resource/Ad%C3%A1n_Mart%C3%ADn_Menis||http://dbpedia.org/resource/Canary_Islands
http://dbpedia.org/resource/Ad%C3%A1n_Mart%C3%ADn_Menis||http://dbpedia.org/resource/Santa_Cruz_de_Tenerife
http://dbpedia.org/resource/Ad%C3%A9lard_Fontaine||http://dbpedia.org/resource/Saint-Hyacinthe,_Quebec
http://dbpedia.org/resource/Ada_Maza||http://dbpedia.org/resource/La_Rioja,_Argentina
http://dbpedia.org/resource/Adair_Blain||http://dbpedia.org/resource/Inverell
http://dbpedia.org/resource/Adalberto_Madero||http://dbpedia.org/resource/Monterrey
http://dbpedia.org/resource/Adalberto_Madero||http://dbpedia.org/resource/Nuevo_Le%C3%B3n
http://dbpedia.org/resource/Adam_Afriyie||http://dbpedia.org/resource/Wimbledon,_London
http://dbpedia.org/resource/Adam_Butler_(British_politician)||http://dbpedia.org/resource/Halstead
http://dbpedia.org/resource/Adam_Clayton_Powell_IV||http://dbpedia.org/resource/San_Juan,_Puerto_Rico
http://dbpedia.org/resource/Adam_Giambrone||http://dbpedia.org/resource/Toronto
http://dbpedia.org/resource/Adam_Gierek||http://dbpedia.org/resource/Zwartberg
http://dbpedia.org/resource/Adam_Holloway||http://dbpedia.org/resource/Faversham
http://dbpedia.org/resource/Adam_King_Hodgins||http://dbpedia.org/resource/Lucan_Biddulph
http://dbpedia.org/resource/Adam_Kinzinger||http://dbpedia.org/resource/Illinois
http://dbpedia.org/resource/Adam_Kinzinger||http://dbpedia.org/resource/Kankakee,_Illinois
http://dbpedia.org/resource/Adam_Koc||http://dbpedia.org/resource/Suwa%C5%82ki
http://dbpedia.org/resource/Adam_McMullen||http://dbpedia.org/resource/Wellsville,_New_York
http://dbpedia.org/resource/Adam_Price||http://dbpedia.org/resource/Carmarthen
http://dbpedia.org/resource/Adam_Schiff||http://dbpedia.org/resource/Framingham,_Massachusetts
http://dbpedia.org/resource/Adam_Schiff||http://dbpedia.org/resource/Massachusetts
http://dbpedia.org/resource/Adam_Szejnfeld||http://dbpedia.org/resource/Kalisz
http://dbpedia.org/resource/Adam_Vaughan||http://dbpedia.org/resource/Toronto
http://dbpedia.org/resource/Adam_Zimmerman||http://dbpedia.org/resource/Pennsylvania
http://dbpedia.org/resource/Adam_Zimmerman||http://dbpedia.org/resource/Harrisburg,_Pennsylvania
http://dbpedia.org/resource/Adamantios_Androutsopoulos||http://dbpedia.org/resource/Messenia
http://dbpedia.org/resource/Adams_George_Archibald||http://dbpedia.org/resource/Truro,_Nova_Scotia
http://dbpedia.org/resource/Adams_Oshiomhole||http://dbpedia.org/resource/Edo_State
http://dbpedia.org/resource/Adamu_Mu'azu||http://dbpedia.org/resource/Bauchi_State
http://dbpedia.org/resource/Adan_Ahmed_Elmi||http://dbpedia.org/resource/Hargeisa
http://dbpedia.org/resource/Addison_T._Smith||http://dbpedia.org/resource/Ohio
http://dbpedia.org/resource/Addison_T._Smith||http://dbpedia.org/resource/Cambridge,_Ohio
http://dbpedia.org/resource/Adebayo_Lawal||http://dbpedia.org/resource/Kwara_State
http://dbpedia.org/resource/Adekunle_Fajuyi||http://dbpedia.org/resource/Ado_Ekiti
